Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728411041,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728411042,7,,Aggregated,0.000000,0.000000,18,31,34,36,39,51,51,51,51,51,51,14,0,18,22.142857142857142,5,51,9329.07142857143
1728411043,14,,Aggregated,0.000000,0.000000,18,27,31,35,36,43,51,51,51,51,51,34,0,18,21.0,1,51,9597.058823529413
1728411044,20,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728411045,27,,Aggregated,0.000000,0.000000,28,34,44,45,62,70,74,74,74,74,74,27,0,28,29.62962962962963,2,74,9493.814814814816
1728411046,34,,Aggregated,0.000000,0.000000,31,39,45,51,62,70,79,79,79,79,79,1728411047,40,11728411047,17284111728411047,40,,Ag1728411047,40,,Aggregated,0.000000,0.000000,86,86,86,86,86,86,86,86,86,86,86,1,0,86,86.0,86,86,9913.0
1728411048,47,,Aggregated,0.000000,0.000000,32,34,54,58,70,86,100,100,100,100,100,39,0,32,32.0,2,100,9744.74358974359
1728411049,54,,Aggregated,0.000000,0.000000,23,33,35,45,60,70,86,100,100,100,100,78,0,22,26.23076923076923,2,100,9682.51282051282
1728411050,60,,Aggregated,0.000000,0.000000,90,90,90,90,90,90,90,90,90,90,90,1,0,90,90.0,90,90,9913.0
1728411051,67,,Aggregated,0.000000,0.000000,17,54,79,83,971728411052,73,,Aggregated,0.000000,0.000000,23,48,56,66,83171728411052,73,1728411052,74,,Aggregated,0.000000,0.000000,33,47,67,74,95,98,120,130,130,130,130,74,0,30,37.513513513513516,1,134,8911.256756756757
1728411053,80,,Aggregated,0.000000,0.000000,47,47,53,53,53,53,53,53,53,53,53,3,0,47,47.333333333333336,42,53,10375.0
1728411054,87,,Aggregated,0.000000,0.000000,14,42,55,59,83,84,92,92,92,92,92,40,0,12,29.475,2,92,9297.225
1728411055,94,,Aggregated,0.000000,0.000000,24,48,59,64,83,97,110,130,130,130,130,89,0,24,33.943820224719104,2,134,9353.629213483146
1728411056,1728411057,107,,Aggregated,0.000000,0.000000,17,49,59,61,72,100,100,130,130,130,11728411057,106,1728411057,106,,Aggregated1728411057,107,,Aggregated,0.000000,0.000000,29,41,51,55,77,81,88,94,94,94,94,62,0,25,29.741935483870968,1,94,9056.064516129032
1728411058,113,,Aggregated,0.000000,0.000000,7,35,52,57,77,81,97,99,100,100,100,104,0,6,27.375,1,100,9333.615384615385
1728411059,120,,Aggregated,0.000000,0.000000,100,100,120,120,130,130,130,130,130,130,130,7,0,100,79.71428571428571,31,126,8072.571428571428
1728411060,127,,Aggregated,0.000000,0.000000,32,47,64,71,100,120,140,170,170,170,170,70,0,31,38.885714285714286,1,169,9437.4428571421728411062,140,,Aggregated,0.00001728411062,140,,Aggregated,0.000000,0.000000,70,70,75,75,75,75,75,75,75,7172841728411062,140,1728411062,140,,Aggregated,0.000000,0.000000,99,100,100,120,120,140,140,140,140,140,140,13,0,99,78.84615384615384,16,135,8651.538461538461
1728411063,146,,Aggregated,0.000000,0.000000,15,39,54,59,99,110,140,200,200,200,200,100,0,15,32.51,1,198,9382.37
