Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8218,0,3,20.35653443660258,0,158,9947.311267948406,68.88513787522477,0.0,3,12,34,46,68,81,95,100,130,160,160
GET,/cart,12731,0,2,5.279239651244993,0,147,11165.429816982169,106.71412634333007,0.0,2,3,4,4,7,19,50,66,110,140,150
POST,/cart,21522,0,4,6.811402286032896,0,213,17019.448657187993,180.40228003779356,0.0,4,5,6,7,10,18,39,59,100,190,210
POST,/cart/checkout,8711,0,4,5.359201010216967,1,143,6406.176099184939,73.0175755696134,0.0,4,5,6,6,9,13,22,29,100,140,140
POST,/cart/empty,4241,0,4,7.9787785899551995,1,142,9923.044564961094,35.54902284361502,0.0,4,5,6,7,10,24,63,79,120,140,140
GET,/product/0PUK6V6EV0,7133,0,2,4.597224169353708,1,122,7539.483667461096,59.790422056945516,0.0,2,3,3,4,6,14,38,57,100,120,120
GET,/product/1YMWWN1N4O,7109,0,2,4.562526375017583,0,125,7586.498241665495,59.58924861949049,0.0,2,3,3,4,6,13,38,57,98,120,120
GET,/product/2ZYFJ3GM2N,7177,0,2,4.935349031628815,0,123,7559.423157308068,60.15924002561306,0.0,2,3,3,4,7,19,44,60,100,120,120
GET,/product/66VCHSJNUP,7171,0,2,4.738390740482499,1,115,7525.8580393250595,60.1089466662493,0.0,2,3,3,4,6,16,43,57,96,120,120
GET,/product/6E92ZMYYFZ,7205,0,2,4.77293546148508,0,146,7533.084941013185,60.39394236931059,0.0,2,3,3,4,6,16,41,58,110,150,150
GET,/product/9SIQT8TOJO,7148,0,2,4.865696698377168,0,122,7585.315332960268,59.916155455354904,0.0,2,3,3,4,7,18,42,57,100,120,120
GET,/product/L9ECAV7KIM,7068,0,2,4.5024052065647995,0,123,7556.379315223543,59.24557733050482,0.0,2,3,3,4,6,14,37,55,85,120,120
GET,/product/LS4PSXUNUM,7161,0,2,4.691244239631336,0,121,7550.300237397011,60.025124400643044,0.0,2,3,3,4,6,15,41,56,100,120,120
GET,/product/OLJCESPC7Z,7133,0,2,4.804570307023693,0,109,7587.891350063087,59.790422056945516,0.0,2,3,3,4,6,15,44,59,100,110,110
POST,/setCurrency,8475,0,5,7.8093215339233035,1,215,9967.672684365782,71.03937010130565,0.0,5,5,6,7,10,21,57,75,120,220,220
,Aggregated,128203,0,3,6.484130636568567,0,215,9817.089405084125,1074.6265917519397,0.0,3,4,5,5,9,27,57,73,110,150,220
