Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,15185,0,8,30.30003292723082,0,235,9947.470069147184,126.2367718308266,0.0,8,25,55,68,92,110,130,140,180,230,240
GET,/cart,23416,0,5,10.32008028698326,0,189,11231.156303382302,194.6631708390277,0.0,5,8,9,11,19,40,76,99,140,180,190
POST,/cart,39041,0,10,14.259496426833328,1,240,17018.305191977666,324.55777471500176,0.0,10,12,15,16,24,42,81,100,170,220,240
POST,/cart/checkout,15686,0,11,14.996111181945684,1,204,6406.46882570445,130.40171240950585,0.0,11,15,17,19,26,40,64,88,150,200,200
POST,/cart/empty,7673,0,9,15.531734653981493,1,262,9923.254919848821,63.78760291458232,0.0,9,12,14,16,27,60,100,120,190,260,260
GET,/product/0PUK6V6EV0,13038,0,5,9.054993097100782,0,177,7539.872373063353,108.38821410143676,0.0,5,7,8,10,17,33,64,83,140,170,180
GET,/product/1YMWWN1N4O,13018,0,5,9.479720387156245,0,193,7586.570287294515,108.22194900847552,0.0,5,7,8,10,18,38,70,88,130,180,190
GET,/product/2ZYFJ3GM2N,12875,0,5,9.201631067961165,0,189,7558.9332038834955,107.03315359380261,0.0,5,7,8,10,17,35,68,86,130,170,190
GET,/product/66VCHSJNUP,12967,0,5,9.128479987660986,0,211,7526.240533662373,107.79797302142434,0.0,5,7,8,10,17,34,67,85,130,200,210
GET,/product/6E92ZMYYFZ,13208,0,5,9.070866141732283,0,179,7533.830935796487,109.80146739160736,0.0,5,7,8,10,16,34,68,84,130,160,180
GET,/product/9SIQT8TOJO,12914,0,5,8.926591296267617,0,176,7586.619869908626,107.35737052507703,0.0,5,7,8,9,16,33,64,85,130,170,180
GET,/product/L9ECAV7KIM,13054,0,5,9.055998161483071,0,224,7556.780756856136,108.52122617580577,0.0,5,7,8,10,17,33,65,83,140,180,220
GET,/product/LS4PSXUNUM,13020,0,5,9.092242703533026,0,170,7551.385483870968,108.23857551777164,0.0,5,7,8,10,16,35,67,84,140,150,170
GET,/product/OLJCESPC7Z,13077,0,5,9.048864418444598,0,197,7589.244551502638,108.7124310327112,0.0,5,7,8,10,17,35,65,85,140,160,200
POST,/setCurrency,15691,0,9,14.268752788222548,1,201,9967.635778471735,130.44327868274615,0.0,9,11,13,15,25,49,91,110,160,200,200
,Aggregated,233863,0,6,12.42215741694924,0,262,9822.669802405682,1944.1626717598026,0.0,6,9,12,14,24,52,86,110,160,200,260
