Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728410054,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728410055,5,,Aggregated,0.000000,0.000000,53,53,63,63,63,63,63,63,63,63,63,4,0,47,47.75,28,63,9913.0
1728410056,10,,Aggregated,0.000000,0.000000,24,28,35,47,57,63,71,71,71,71,71,25,0,24,29.12,5,71,9370.64
1728410057,16,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728410058,21,,Aggregated,0.000000,0.000000,22,45,47,55,69,69,69,69,69,69,69,13,0,22,30.53846153846154,2,69,8616.384615384615
1728410059,26,,Aggregated,0.000000,0.000000,19,23,30,36,47,69,69,69,69,69,69,37,0,19,21.11728410060,32,,Aggregat172841728410060,1728410060,31,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728410061,37,,Aggregated,0.000000,0.000000,23,26,27,30,35,41,110,110,110,110,110,21,0,23,22.80952380952381,2,109,9674.57142857143
1728410062,42,,Aggregated,0.000000,0.000000,4,6,21,24,30,35,110,110,110,110,110,49,0,4,11.795918367346939,1,109,9526.387755102041
1728410063,47,,Aggregated,0.000000,0.000000,38,38,47,47,47,47,47,47,47,47,47,3,0,38,40.666666666666664,37,47,16095.333333333334
1728410064,53,,Aggre1728410065,59,,Aggregated,0.000000,0.000000,20,37,55,61,73,80,11728410065,58,,Aggregated,01728410065,58,,Aggregated,0.000000,0.000000,25,39,48,60,79,81,82,110,110,110,110,62,0,23,30.161290322580644,1,107,9919.161290322581
1728410066,63,,Aggregated,0.000000,0.000000,17,17,17,17,17,17,17,17,17,17,17,1,0,17,17.0,17,17,6415.0
1728410067,69,,Aggregated,0.000000,0.000000,11,32,43,62,80,85,91,91,91,91,91,45,0,11,27.11111111111111,1,91,9359.822222222223
