Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728411659,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728411660,7,,Aggregated,0.000000,0.000000,26,30,33,38,41,59,59,59,59,59,59,13,0,26,28.53846153846154,16,59,9492.0
1728411661,15,,Aggregated,0.000000,0.000000,29,33,38,39,46,59,59,59,59,59,59,33,0,29,28.78787878787879,3,59,9287.030303030304
1728411662,22,,Aggregated,0.000000,0.000000,72,72,72,72,72,72,72,72,72,72,72,1,0,72,72.0,72,72,9913.0
1728411663,30,,Aggregated,0.000000,0.000000,31,46,60,62,71,72,94,94,94,94,94,21,0,31,34.0,2,94,9508.809523809523
1728411664,37,,Aggregated,0.000000,0.000000,31,59,65,72,94,100,120,120,120,120,120,47,0,31,39.9574468085101728411665,1728411665,1728411728411665,45,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728411666,52,,Aggregated,0.000000,0.000000,11,25,37,45,83,100,110,120,120,120,120,54,0,8,23.74074074074074,1,122,9847.944444444445
1728411667,60,,Aggregated,0.000000,0.000000,4,15,39,48,68,96,110,120,120,120,120,83,0,4,22.867469879518072,1,122,9732.831325301206
1728411668,67,,Aggregated,0.000000,0.000000,52,52,68,68,68,68,68,68,68,68,68,4,0,31,44.25,26,68,8704.25
1728411669,75,,Aggregated,0.000000,0.000000,7,27,31,43,68,77,91,911728411670,83,,Aggregated,0.000000,0.00011728171728411670,831728411670,82,,Aggregated,0.000000,0.000000,19,49,68,72,91,100,120,140,140,140,140,81,0,19,35.02469135802469,1,135,9023.58024691358
1728411671,90,,Aggregated,0.000000,0.000000,72,72,83,83,83,83,83,83,83,83,83,4,0,71,73.25,67,83,9913.0
1728411672,97,,Aggregated,0.000000,0.000000,31,42,52,58,85,97,100,120,120,120,120,64,0,31,32.96875,1,123,9845.390625
1728411673,105,,Aggregated,0.000000,0.000000,19,41,52,58,85,97,120,120,120,120,120,122,0,17,30.508196721311474,1,124,9949.72950819672
1728411674,112,,Aggre1728411675,120,,Aggregated,0.000000,0.000000,5,19,1728411675,120,,Aggregated,0.0000001728411675,120,,Aggregated,0.000000,0.000000,44,71,84,86,98,110,110,150,150,150,150,53,0,44,47.9811320754717,2,148,8995.301886792453
1728411676,127,,Aggregated,0.000000,0.000000,25,49,69,80,98,110,120,130,150,150,150,138,0,24,37.7463768115942,1,148,9483.942028985508
1728411677,135,,Aggregated,0.000000,0.000000,81,81,84,84,84,84,84,84,84,84,84,6,0,78,77.16666666666667,61,84,9519.0
1728411678,142,,Aggregated,0.000000,0.000000,21,50,70,73,84,100,110,120,120,120,120,89,0,21,36.12359550561798,1,120,9632.067415730337
1728411679,150,,Aggregated,0.000000,0.000000,18,38,1728411680,158,,Aggregated,0.00117284111728411680,158,,Aggregated,0.000000,0.000000,61728411680,157,,Aggregated,0.000000,0.000000,23,23,53,53,53,53,53,53,53,53,53,3,0,23,30.333333333333332,15,53,7173.333333333333
1728411681,165,,Aggregated,0.000000,0.000000,4,15,44,53,66,83,92,110,110,110,110,68,0,4,22.058823529411764,1,111,9790.014705882353
1728411682,172,,Aggregated,0.000000,0.000000,5,27,41,48,63,83,98,110,120,120,120,170,0,5,23.029411764705884,1,117,9746.688235294117
1728411683,180,,Aggregated,0.000000,0.000000,64,82,87,89,92,98,98,98,98,98,98,13,0,64,68.0,41,98,9295.615384615385
1728411684,187,,Aggregated,0.000000,0.01728411685,191728411685,195,,Aggregated,0.000000,0.000000,31,52,70,75,89,100,130,140,1728411685,1728411685,195,,Aggregated,0.000000,0.000000,35,50,65,72,97,100,120,130,150,150,150,188,0,35,38.0531914893617,1,146,9606.047872340425
1728411686,202,,Aggregated,0.000000,0.000000,54,68,73,88,96,96,96,96,96,96,96,9,0,54,59.55555555555556,24,96,8885.888888888889
1728411687,210,,Aggregated,0.000000,0.000000,24,51,62,66,90,100,110,110,110,110,110,95,0,24,35.536842105263155,1,111,8950.042105263157
1728411688,217,,Aggregated,0.000000,0.000000,12,39,54,62,90,100,110,120,130,130,130,206,0,12,31.441747572815533,1,133,9402.8737864071728411690,225,,Aggregated,0.000000,0.000000,10,3317281728411690,2251728411690,225,,Aggregated,0.000000,0.000000,11,44,54,64,90,110,140,140,180,180,180,124,0,11,33.87096774193548,1,175,9572.467741935483
1728411691,225,,Aggregated,0.000000,0.000000,7,11,22,43,71,100,130,140,180,180,180,217,0,7,22.119815668202765,1,175,9556.133640552995
1728411692,225,,Aggregated,0.000000,0.000000,5,8,8,8,11,11,11,11,11,11,11,7,0,5,5.571428571428571,1,11,8760.142857142857
171728411690,4500,,Aggregated,1667.600000,0.000000,10,36,51,60,82,100,120,130,170,200,240,35787,0,10,29.57319697096711,0,237,9546.140693547937
17284116911728411695,225,,Aggregated,0.000000,0.000000,6,9,9,12,14,31728411695,225,,Aggregated,0.000000,0.000000,4,5,7,7,8,10,10,10,10,10,10,13,0,4,1728411695,225,,Aggregated,0.000000,0.000000,3,4,4,4,8,8,8,8,8,8,8,7,0,3,3.5714285714285716,2,8,7402.0
1728411696,225,,Aggregated,0.000000,0.000000,5,8,9,10,14,18,23,23,23,23,23,117,0,5,6.94017094017094,1,23,10111.948717948719
1728411697,225,,Aggregated,0.000000,0.000000,6,8,9,10,14,18,22,23,23,23,23,199,0,6,7.090452261306533,1,23,10202.195979899498
1728411698,225,,Aggregated,0.000000,0.000000,3,4,8,8,12,12,12,12,12,12,12,7,0,3,4.857142857142857,2,12,10592.285711728411700,21728411700,225,,Aggregated,0.000000,0.000000,5,7,9,10,12,14,16,19,26,26,26,204,0,5,6.279411764705882,1,26,9306.18137254902
1728411701,225,,Aggregated,0.000000,0.000000,4,8,8,8,9,9,9,9,9,9,9,7,0,4,5.285714285714286,2,9,10529.857142857143
1728411702,225,,Aggregated,0.000000,0.000000,6,7,8,8,14,18,25,25,25,25,25,111,0,6,6.7207207207207205,1,25,9872.414414414414
1728411703,225,,Aggregated,0.000000,0.000000,5,6,7,8,12,17,22,25,25,25,25,219,0,5,6.091324200913242,1,25,9878.082191780823
1728411704,225,,Aggregated,0.000000,0.000000,4,6,7,8,10,10,12,12,12,12,12,22,0,4,5.22727271728411705,225,,Aggregated,0.0000001728411705,225,,Aggregated1728411705,225,,Aggregated,0.000000,0.000000,5,7,9,10,12,16,24,27,28,28,28,105,0,5,6.40952380952381,1,28,9777.238095238095
1728411706,225,,Aggregated,0.000000,0.000000,5,7,8,10,12,14,21,27,28,28,28,201,0,5,6.353233830845771,1,28,9574.487562189055
1728411707,225,,Aggregated,0.000000,0.000000,5,6,7,7,8,8,8,8,8,8,8,15,0,5,4.866666666666666,2,8,9235.066666666668
1728411708,225,,Aggregated,0.000000,0.000000,5,6,7,8,9,12,13,14,16,16,16,107,0,5,5.336448598130841,1,16,9570.41121495327
1728411709,225,,Aggregated,0.000000,0.000000,5,7,8,9,12,15,18,22,34,34,34,21728411710,225,,Aggregated,0.000000,0.000000,3,4,5,5,12,12,12,12,12,12,12,19,0,3,4.157894736842105,1,12,9257.684210526315
1728411712,225,,Aggregated,0.000000,0.000000,4,6,7,8,11,17,22,25,30,30,30,114,0,4,5.842105263157895,1,30,9747.078947368422
1728411713,225,,Aggregated,0.000000,0.000000,5,6,7,8,11,13,18,22,30,30,30,212,0,5,5.849056603773585,1,30,9677.86320754717
1728411714,225,,Aggregated,0.000000,0.000000,7,11,15,16,17,17,17,17,17,17,17,19,0,7,8.210526315789474,1,17,10457.473684210527
1728411715,225,,Aggregated,0.000000,0.000000,6,8,9,12,15,19,22,22,33,33,33,134,0,6,7.26865671728411716,225,,Aggregated,317281728411716,225,,Aggr172841728411716,225,,A1728411716,225,,Aggregated,18.000000,0.000000,6,8,9,10,13,17,21,23,31,31,31,192,0,6,6.927083333333333,1,31,9792.901041666666
1728411717,225,,Aggregated,0.000000,0.000000,5,7,10,10,14,20,32,32,32,32,32,31,0,5,6.806451612903226,1,32,9395.483870967742
1728411718,225,,Aggregated,0.000000,0.000000,5,6,8,9,11,14,20,23,32,32,32,133,0,5,5.977443609022556,1,32,9726.902255639097
1728411719,225,,Aggregated,26.000000,0.000000,5,7,8,10,13,15,19,20,32,32,32,219,0,5,6.342465753424658,1,32,9627.424657534246
1728411720,2251728411721,225,,Aggregated,0.000000,0.01728411721,225,,Aggregated,0.000000,0.000000,6,7,8,9,10,14,16,26,31,31,31,114,0,5,6.201754385964913,1,31,9889.394736842105
