Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,23336,0,120,134.12290023997258,1,713,9945.793880699348,193.9321270036924,0.0,120,150,180,190,240,280,330,380,540,640,710
GET,/cart,35172,0,160,166.09100989423405,1,781,11168.253013760946,292.2943422597647,0.0,160,190,220,230,280,320,380,410,570,710,780
POST,/cart,58173,0,260,258.64304746188094,0,1191,16992.72580062916,483.44247618211335,0.0,260,300,330,350,410,470,530,590,740,970,1200
POST,/cart/checkout,23393,0,370,366.246526738768,1,1340,6406.0520241097765,194.40582134887623,0.0,370,430,470,500,560,630,710,780,980,1200,1300
POST,/cart/empty,11473,0,230,237.725529504053,2,908,9922.81016299137,95.3455302156909,0.0,230,280,300,320,380,430,490,540,730,880,910
GET,/product/0PUK6V6EV0,19591,0,130,143.27875044663367,0,678,7539.313817569292,162.80957748240218,0.0,130,170,190,200,250,290,340,380,520,640,680
GET,/product/1YMWWN1N4O,19204,0,140,142.5306706936055,0,744,7585.199125182254,159.59344219141707,0.0,140,170,190,200,250,290,340,370,480,660,740
GET,/product/2ZYFJ3GM2N,19544,0,130,142.81933074089235,0,702,7559.067539909946,162.41898740830322,0.0,130,170,190,200,250,280,340,380,500,700,700
GET,/product/66VCHSJNUP,19527,0,140,142.36165309571362,1,698,7525.70369232345,162.27771014745892,0.0,140,170,190,200,250,280,340,380,500,670,700
GET,/product/6E92ZMYYFZ,19647,0,130,142.39782155036391,0,819,7534.22934799206,163.27496140047757,0.0,130,170,190,200,250,280,330,370,500,600,820
GET,/product/9SIQT8TOJO,19501,0,130,142.42977283216246,1,744,7585.179580534332,162.0616390426382,0.0,130,170,190,200,250,290,330,380,490,650,740
GET,/product/L9ECAV7KIM,19667,0,130,142.54166878527482,0,673,7556.243097574617,163.44116994264732,0.0,130,170,190,200,250,290,340,380,500,660,670
GET,/product/LS4PSXUNUM,19515,0,130,142.91811427107353,0,618,7550.203535741737,162.17798502215706,0.0,130,170,190,200,250,290,340,380,510,610,620
GET,/product/OLJCESPC7Z,19213,0,130,141.75729974496434,1,642,7588.206891167439,159.66823603539345,0.0,130,160,190,200,240,280,340,370,510,640,640
POST,/setCurrency,23662,0,210,214.58596061195166,1,895,9967.217310455582,196.6413262410597,0.0,210,250,280,300,340,390,460,510,670,860,900
,Aggregated,350618,0,160,186.51851872978568,0,1340,9807.575506676782,2913.785331924092,0.0,160,210,250,270,340,410,500,560,760,980,1300
