Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,21742,0,40,60.377380185815475,0,431,9946.938690092908,182.22130729181004,0.0,40,65,87,100,140,170,220,250,330,400,430
GET,/cart,33470,0,31,41.510516880788764,0,476,11139.384314311323,280.5145412131764,0.0,31,41,50,56,80,120,170,210,320,410,480
POST,/cart,56259,0,49,61.70178993583249,2,644,17007.882098864182,471.5108328088465,0.0,49,63,74,82,110,160,240,290,440,530,640
POST,/cart/checkout,22701,0,67,80.63503810404828,1,706,6406.484560151535,190.2587570983065,0.0,67,85,99,110,140,180,290,370,530,680,710
POST,/cart/empty,11093,0,46,60.12061660506626,1,549,9923.253943928603,92.97125203698135,0.0,46,60,71,80,110,160,240,290,440,530,550
GET,/product/0PUK6V6EV0,18643,0,26,35.36984390924207,0,407,7538.576999409966,156.24835948124434,0.0,26,35,42,48,68,98,140,180,280,350,410
GET,/product/1YMWWN1N4O,18659,0,26,35.8797363202744,1,407,7586.232220376226,156.38245666258317,0.0,26,35,43,48,70,100,150,190,290,370,410
GET,/product/2ZYFJ3GM2N,18686,0,26,35.58407363801777,0,412,7559.346730172321,156.60874565609245,0.0,26,35,43,49,69,100,150,190,300,400,410
GET,/product/66VCHSJNUP,18716,0,26,35.72210942509083,0,373,7526.434173968797,156.86017787110276,0.0,26,35,42,48,69,100,150,190,300,340,370
GET,/product/6E92ZMYYFZ,18639,0,26,35.66173077954826,0,438,7533.8359890552065,156.21483518590964,0.0,26,35,42,48,70,100,150,190,280,440,440
GET,/product/9SIQT8TOJO,18584,0,26,36.48514851485149,0,392,7585.575871717607,155.7538761250574,0.0,26,36,44,49,72,110,160,190,290,390,390
GET,/product/L9ECAV7KIM,18768,0,26,36.354326513213984,0,382,7556.370417732311,157.29599371045398,0.0,26,35,43,49,71,110,160,190,280,380,380
GET,/product/LS4PSXUNUM,18741,0,26,35.340163278373616,0,451,7550.2960354303395,157.0697047169447,0.0,26,35,43,48,68,100,150,190,300,420,450
GET,/product/OLJCESPC7Z,18678,0,26,35.361708962415676,0,405,7588.672502409251,156.54169706542305,0.0,26,35,42,48,69,100,150,190,300,380,400
POST,/setCurrency,22456,0,41,54.02484859280371,1,492,9967.456804417528,188.20539400905557,0.0,41,54,64,71,100,150,220,260,380,470,490
,Aggregated,335835,0,34,47.32732145249899,0,706,9814.20677415993,2814.6579309329877,0.0,34,47,58,67,97,130,190,240,390,520,710
