Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,12744,0,6,29.24537037037037,1,217,9946.555477087257,106.79675213836418,0.0,6,27,54,66,90,110,130,140,180,210,220
GET,/cart,19997,0,4,8.637945691853778,0,197,11279.592838925839,167.57804869043224,0.0,4,5,7,8,14,36,75,99,160,200,200
POST,/cart,33203,0,7,11.223383429208203,1,225,17031.328343824352,278.2464344985959,0.0,7,9,11,12,18,35,72,94,150,210,220
POST,/cart/checkout,13178,0,7,10.361056305964487,1,214,6406.506450144179,110.43374134332731,0.0,7,10,12,13,19,29,47,62,110,210,210
POST,/cart/empty,6511,0,7,12.902472738442636,2,212,9923.164951620334,54.5632182339053,0.0,7,9,10,12,21,54,97,120,180,210,210
GET,/product/0PUK6V6EV0,11006,0,3,7.681264764673815,0,156,7539.437852080683,92.2320349995948,0.0,3,5,6,7,13,32,65,86,140,160,160
GET,/product/1YMWWN1N4O,11080,0,3,7.67427797833935,0,214,7586.687725631769,92.8521667995194,0.0,3,5,6,7,13,33,63,87,140,180,210
GET,/product/2ZYFJ3GM2N,10974,0,3,7.559777656278476,0,194,7560.680335338072,91.96386989692472,0.0,3,5,6,7,12,29,65,86,130,180,190
GET,/product/66VCHSJNUP,11126,0,3,8.014021211576488,0,206,7527.250134819342,93.23765413460765,0.0,3,5,6,7,13,36,71,91,140,180,210
GET,/product/6E92ZMYYFZ,11142,0,3,7.5499910249506375,0,189,7534.967959073775,93.3717366859427,0.0,3,5,6,7,12,30,66,83,130,170,190
GET,/product/9SIQT8TOJO,11249,0,3,7.7978486976620145,0,201,7586.633389634634,94.26841374799582,0.0,3,5,6,7,13,34,65,86,140,200,200
GET,/product/L9ECAV7KIM,11213,0,3,7.761170070453938,0,163,7556.915722821725,93.96672800749197,0.0,3,5,6,7,13,31,67,87,140,160,160
GET,/product/LS4PSXUNUM,10768,0,3,7.634658246656761,1,226,7551.326244427934,90.237557048486,0.0,3,5,6,7,12,30,67,86,130,160,230
GET,/product/OLJCESPC7Z,11051,0,3,7.476517962175369,0,156,7589.530268753959,92.60914217522462,0.0,3,5,6,7,12,30,64,85,140,150,160
POST,/setCurrency,13432,0,7,12.029705181655748,1,244,9968.702427039905,112.56230184577117,0.0,7,8,10,11,19,42,86,110,190,220,240
,Aggregated,198674,0,5,10.396981990597663,0,244,9833.787853468497,1664.9198002461837,0.0,5,7,8,10,19,49,84,100,160,200,240
