Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9004,0,4,20.0237672145713,0,134,9948.226454908929,74.95408609282202,0.0,4,12,34,45,66,81,93,100,120,130,130
GET,/cart,13813,0,2,5.387461087381452,0,137,11244.516759574313,114.98676046203362,0.0,2,3,4,4,7,20,48,66,110,140,140
POST,/cart,23085,0,5,7.158501191249729,1,203,17006.422915312975,192.1718211298086,0.0,5,5,6,7,10,21,43,58,110,180,200
POST,/cart/checkout,9282,0,4,5.754147812971342,1,125,6406.378151260505,77.2683059877359,0.0,4,5,6,7,10,15,25,34,94,120,120
POST,/cart/empty,4582,0,5,7.98886948930598,1,171,9923.188563945876,38.143005606098455,0.0,5,5,6,7,11,23,59,78,140,170,170
GET,/product/0PUK6V6EV0,7691,0,2,5.030165128071772,0,131,7540.181120790535,64.02397558195182,0.0,2,3,4,4,7,18,46,59,100,130,130
GET,/product/1YMWWN1N4O,7803,0,2,5.097398436498782,0,131,7586.152889914136,64.95632316551425,0.0,2,3,4,4,7,20,44,61,110,130,130
GET,/product/2ZYFJ3GM2N,7760,0,2,4.920618556701031,0,112,7560.549484536083,64.59836828968224,0.0,2,3,3,4,7,17,43,58,100,110,110
GET,/product/66VCHSJNUP,7668,0,2,4.873891497130934,1,127,7526.115805946792,63.83251134604168,0.0,2,3,3,4,6,18,42,56,97,130,130
GET,/product/6E92ZMYYFZ,7903,0,2,4.9316715171453875,0,135,7533.094774136404,65.78877636512355,0.0,2,3,3,4,7,19,42,56,98,140,140
GET,/product/9SIQT8TOJO,7609,0,2,4.7831515310816135,1,136,7587.000525693258,63.34136395827219,0.0,2,3,3,4,7,16,40,59,110,140,140
GET,/product/L9ECAV7KIM,7642,0,2,4.832897147343627,0,186,7556.928291023292,63.61607351414326,0.0,2,3,3,4,7,16,40,54,110,190,190
GET,/product/LS4PSXUNUM,7632,0,2,4.829664570230608,0,110,7550.868055555556,63.53282819418233,0.0,2,3,3,4,7,17,40,54,97,110,110
GET,/product/OLJCESPC7Z,7747,0,2,4.878275461468956,0,121,7588.781851039112,64.49014937373303,0.0,2,3,3,4,7,19,41,54,97,120,120
POST,/setCurrency,9175,0,5,8.437384196185286,1,208,9967.676185286104,76.37758106415394,0.0,5,6,6,7,11,29,62,80,130,210,210
,Aggregated,138396,0,3,6.708047920460129,0,208,9818.720179773982,1152.081930131297,0.0,3,4,5,6,10,29,56,74,110,150,210
