Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8511,0,4,20.574080601574433,0,140,9946.058512513218,70.76482983260766,0.0,4,12,36,48,69,81,92,100,120,140,140
GET,/cart,13402,0,2,5.0825996119982095,0,145,11175.241158036113,111.43111848391585,0.0,2,3,4,4,7,18,44,64,110,130,140
POST,/cart,22445,0,4,6.833815994653598,1,183,17020.615905546892,186.61926983819515,0.0,4,5,6,7,10,19,40,54,100,150,180
POST,/cart/checkout,8964,0,4,5.488398036590808,1,107,6406.19578313253,74.53130473733933,0.0,4,5,6,6,9,14,24,32,87,110,110
POST,/cart/empty,4528,0,5,8.436395759717314,2,170,9923.457155477032,37.648120019039766,0.0,5,5,6,7,11,29,64,88,140,170,170
GET,/product/0PUK6V6EV0,7371,0,2,4.954280287613621,0,112,7538.126984126984,61.286283714739874,0.0,2,3,3,4,7,18,43,59,110,110,110
GET,/product/1YMWWN1N4O,7317,0,2,4.697280306136395,0,131,7587.2550225502255,60.837299951261926,0.0,2,3,3,4,6,15,40,59,100,130,130
GET,/product/2ZYFJ3GM2N,7636,0,2,4.775667888947093,0,128,7559.241880565742,63.48962996143721,0.0,2,3,3,4,7,18,41,59,100,130,130
GET,/product/66VCHSJNUP,7591,0,2,4.628375708075352,0,113,7527.758002898169,63.11547682520558,0.0,2,3,3,4,6,17,36,54,100,110,110
GET,/product/6E92ZMYYFZ,7566,0,2,4.668913560666138,0,114,7533.809278350515,62.90761397174357,0.0,2,3,3,4,6,16,40,55,100,110,110
GET,/product/9SIQT8TOJO,7438,0,2,4.7222371605270235,0,122,7586.485614412476,61.84335616201807,0.0,2,3,3,4,6,16,39,54,100,120,120
GET,/product/L9ECAV7KIM,7401,0,2,4.866099175787056,0,122,7556.851776786921,61.53571913889429,0.0,2,3,3,4,6,17,43,59,96,120,120
GET,/product/LS4PSXUNUM,7445,0,2,4.7867024848891875,1,121,7550.9583613163195,61.90155776098743,0.0,2,3,3,4,6,16,42,59,95,120,120
GET,/product/OLJCESPC7Z,7371,0,2,4.565323565323565,0,133,7588.3487993488,61.286283714739874,0.0,2,3,3,4,6,14,39,56,100,130,130
POST,/setCurrency,9094,0,5,8.243677149769079,1,185,9967.14394106004,75.6121915753418,0.0,5,5,6,7,11,28,60,83,130,180,180
,Aggregated,134080,0,3,6.542467183770883,0,185,9821.762947494033,1114.8100556874674,0.0,3,4,5,5,10,28,57,74,110,140,180
