Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,12247,0,5,26.99036498734384,1,211,9946.8024005879,101.81370685604116,0.0,5,21,49,62,85,100,120,130,160,190,210
GET,/cart,19344,0,3,7.677057485525228,0,178,11227.686724565758,160.81361520562263,0.0,3,5,6,7,12,31,66,87,130,170,180
POST,/cart,31650,0,6,10.273807266982622,1,198,17004.55298578199,263.1178102387281,0.0,6,8,10,11,17,33,63,84,130,180,200
POST,/cart/checkout,12612,0,6,9.218046305106249,1,170,6406.504836663495,104.84808286669316,0.0,6,9,10,12,17,25,42,59,100,130,170
POST,/cart/empty,6507,0,6,11.69617335177501,2,186,9923.083448593821,54.09502657893851,0.0,6,8,10,11,18,45,91,110,170,190,190
GET,/product/0PUK6V6EV0,10539,0,3,6.924281241104469,0,168,7538.332384476706,87.61448979797647,0.0,3,4,5,6,11,28,58,79,120,150,170
GET,/product/1YMWWN1N4O,10586,0,3,6.96070281503873,0,161,7586.382958624598,88.00521766784125,0.0,3,4,5,6,11,29,59,79,130,150,160
GET,/product/2ZYFJ3GM2N,10669,0,3,6.952947792670353,0,155,7560.278376605118,88.69522645930458,0.0,3,4,5,6,11,27,59,81,130,150,160
GET,/product/66VCHSJNUP,10615,0,3,6.830899670277908,0,159,7527.188789448893,88.24630507690675,0.0,3,4,5,6,11,27,55,78,110,140,160
GET,/product/6E92ZMYYFZ,10651,0,3,6.987419021688105,0,157,7534.7680968923105,88.5455859985053,0.0,3,4,5,6,11,29,61,79,120,140,160
GET,/product/9SIQT8TOJO,10535,0,3,7.233602278120551,0,162,7584.971903179877,87.5812363622433,0.0,3,4,5,6,12,32,64,81,120,140,160
GET,/product/L9ECAV7KIM,10519,0,3,7.065215324650632,1,174,7556.909782298698,87.44822261931061,0.0,3,4,5,6,12,30,59,78,120,160,170
GET,/product/LS4PSXUNUM,10574,0,3,6.753262719878949,0,161,7549.890769812749,87.90545736064173,0.0,3,4,5,6,11,25,56,75,120,150,160
GET,/product/OLJCESPC7Z,10715,0,3,7.02389174055063,0,149,7588.438450769949,89.07764097023606,0.0,3,4,5,6,12,31,60,78,120,140,150
POST,/setCurrency,12808,0,6,11.320112429731418,1,210,9968.10954091193,106.47750121761862,0.0,6,8,9,10,18,43,82,110,160,200,210
,Aggregated,190571,0,4,9.479642757817297,0,211,9819.714426644137,1584.2851252766084,0.0,4,6,8,9,17,44,78,96,140,170,210
