Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,9810,0,4,21.7072375127421,1,140,9946.979001019368,81.65545166391361,0.0,4,16,37,48,72,85,98,110,130,140,140
GET,/cart,15214,0,3,5.638293676876561,0,133,11165.989286183778,126.63670148978407,0.0,3,3,4,5,8,22,48,65,110,130,130
POST,/cart,25341,0,5,7.730989305867961,1,214,17008.22883864094,210.93076458870897,0.0,5,6,7,8,12,23,48,63,110,180,210
POST,/cart/checkout,10100,0,4,6.371683168316832,1,137,6405.971683168317,84.0693233237031,0.0,4,6,7,8,11,17,27,35,91,130,140
POST,/cart/empty,5125,0,5,8.862439024390245,2,168,9923.13756097561,42.65893881524539,0.0,5,6,7,8,12,30,65,85,140,170,170
GET,/product/0PUK6V6EV0,8619,0,2,5.509571876087713,1,131,7539.844993618749,71.74193046801952,0.0,2,3,4,4,8,21,50,66,110,130,130
GET,/product/1YMWWN1N4O,8511,0,2,5.341557983785689,0,115,7586.595112207731,70.84297136713239,0.0,2,3,4,4,8,20,45,62,110,120,120
GET,/product/2ZYFJ3GM2N,8616,0,2,5.28644382544104,0,120,7558.315343546889,71.71695938188375,0.0,2,3,4,4,8,20,45,60,100,120,120
GET,/product/66VCHSJNUP,8635,0,2,5.112680949623625,1,117,7526.8517660683265,71.87510959407686,0.0,2,3,4,4,7,19,44,62,98,120,120
GET,/product/6E92ZMYYFZ,8282,0,2,5.296667471625211,1,121,7534.717701038397,68.93684512543655,0.0,2,3,4,4,8,20,47,61,110,120,120
GET,/product/9SIQT8TOJO,8452,0,2,5.492901088499764,1,117,7586.213203975391,70.3518733397959,0.0,2,3,4,4,8,21,51,66,100,120,120
GET,/product/L9ECAV7KIM,8517,0,3,5.283902782669954,1,115,7557.100622284842,70.89291353940389,0.0,3,3,4,4,8,19,46,61,100,120,120
GET,/product/LS4PSXUNUM,8677,0,2,5.177595943298375,0,114,7550.624755099689,72.22470479997742,0.0,2,3,4,4,8,19,43,59,95,110,110
GET,/product/OLJCESPC7Z,8414,0,2,5.4157356786308535,0,137,7588.463632041835,70.0355729154097,0.0,2,3,4,4,8,21,48,66,100,140,140
POST,/setCurrency,10113,0,5,8.827845347572431,1,180,9967.39849698408,84.17753136362471,0.0,5,6,7,8,12,28,65,86,120,160,180
,Aggregated,152426,0,3,7.2305577788566255,0,214,9806.363927413959,1268.7475917761158,0.0,3,4,5,6,12,31,62,78,110,140,210
