Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20435,0,20,45.65099094690482,0,351,9946.754440910203,169.83878728657953,0.0,20,46,74,88,120,150,180,200,280,350,350
GET,/cart,31938,0,15,24.153390944955852,0,380,11158.831736489448,265.4421917474322,0.0,15,20,24,28,47,89,130,170,250,300,380
POST,/cart,53337,0,24,34.90001312409772,1,467,17025.610476779722,443.29294825076056,0.0,24,30,36,41,61,110,180,220,320,390,470
POST,/cart/checkout,21358,0,31,42.740050566532446,1,560,6406.343805599775,177.50999847647495,0.0,31,39,46,51,72,120,200,250,410,540,560
POST,/cart/empty,10652,0,23,35.20033796470146,1,480,9923.121385655277,88.53059761079741,0.0,23,29,35,41,65,120,190,220,320,370,480
GET,/product/0PUK6V6EV0,17743,0,13,21.03550696049146,0,334,7538.89246463394,147.46511391366678,0.0,13,17,21,25,42,77,120,140,220,280,330
GET,/product/1YMWWN1N4O,17915,0,13,21.07725369801842,0,274,7585.885012559308,148.89463539217383,0.0,13,17,21,25,43,78,120,140,230,270,270
GET,/product/2ZYFJ3GM2N,17647,0,13,20.97784325947753,1,393,7559.080240267467,146.66724146054656,0.0,13,17,21,24,42,76,120,150,230,280,390
GET,/product/66VCHSJNUP,17598,0,13,20.87742925332424,1,337,7527.197465621093,146.2599940625998,0.0,13,17,21,25,41,74,120,140,230,300,340
GET,/product/6E92ZMYYFZ,17667,0,13,20.815871398652856,0,316,7533.354446142525,146.83346488827993,0.0,13,17,21,24,42,74,120,140,230,310,320
GET,/product/9SIQT8TOJO,17676,0,13,20.598834577958815,0,302,7585.613600362073,146.90826543075997,0.0,13,17,21,24,40,75,120,140,200,270,300
GET,/product/L9ECAV7KIM,17546,0,13,20.70563091302861,0,330,7556.648694859227,145.827813150493,0.0,13,17,21,24,41,76,120,140,210,290,330
GET,/product/LS4PSXUNUM,17896,0,13,20.994188645507375,0,412,7551.206135449263,148.7367231358271,0.0,13,17,21,25,41,76,120,150,230,360,410
GET,/product/OLJCESPC7Z,17594,0,13,20.75304080936683,0,326,7588.1809139479365,146.2267493770531,0.0,13,17,21,24,41,75,120,140,230,320,330
POST,/setCurrency,21146,0,21,32.51603140073773,2,422,9967.425896150573,175.74803014250114,0.0,21,27,32,37,62,120,170,210,300,360,420
,Aggregated,318148,0,17,27.866153488313614,0,560,9822.396919043968,2644.1825543259456,0.0,17,23,29,35,59,100,150,180,290,400,560
