Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,19010,0,15,40.55444502893214,1,320,9946.813834823777,158.03275572290377,0.0,15,41,69,82,110,140,160,190,250,310,320
GET,/cart,29483,0,11,18.3735712105281,0,275,11156.595224366583,245.09625128765765,0.0,11,14,17,20,36,70,110,140,210,270,280
POST,/cart,49198,0,18,26.07095816903126,1,397,17006.496341314687,408.98976938744977,0.0,18,22,26,29,46,82,140,170,260,360,400
POST,/cart/checkout,19710,0,23,30.48990360223237,1,373,6406.22800608828,163.85195240917588,0.0,23,28,33,36,52,77,140,180,270,360,370
POST,/cart/empty,9887,0,17,27.46596540912309,2,343,9923.02336401335,82.1919966245318,0.0,17,22,26,30,51,100,160,190,290,340,340
GET,/product/0PUK6V6EV0,16352,0,10,16.23770792563601,0,284,7538.845156555773,135.93643459131627,0.0,10,12,15,18,32,62,100,130,190,270,280
GET,/product/1YMWWN1N4O,16467,0,10,16.139066010809497,0,316,7586.497115443007,136.89244547548955,0.0,10,12,15,17,32,60,100,130,190,310,320
GET,/product/2ZYFJ3GM2N,16346,0,10,16.057445246543498,0,303,7559.456747828215,135.8865557625768,0.0,10,13,15,18,31,60,100,120,200,290,300
GET,/product/66VCHSJNUP,16479,0,10,15.990047939802173,0,294,7526.093634322471,136.9922031329685,0.0,10,13,15,18,31,59,98,120,190,260,290
GET,/product/6E92ZMYYFZ,16150,0,10,15.944520123839009,0,277,7533.362352941176,134.25718069042063,0.0,10,13,15,17,32,58,99,120,190,260,280
GET,/product/9SIQT8TOJO,16377,0,10,15.883189839408928,0,259,7585.490260731513,136.14426304439743,0.0,10,12,15,17,31,59,100,130,190,260,260
GET,/product/L9ECAV7KIM,16377,0,10,16.194907492214693,0,279,7557.5315991939915,136.14426304439743,0.0,10,13,15,18,32,61,100,130,210,280,280
GET,/product/LS4PSXUNUM,16457,0,10,16.128820562678495,0,312,7550.588381843592,136.8093140942571,0.0,10,12,15,17,32,59,99,130,200,280,310
GET,/product/OLJCESPC7Z,16287,0,10,16.057100755203535,0,281,7588.605022410511,135.3960806133053,0.0,10,12,15,17,32,60,100,120,200,260,280
POST,/setCurrency,19958,0,16,24.86441527207135,2,312,9967.299979957912,165.91361066374085,0.0,16,20,23,27,47,90,140,180,260,300,310
,Aggregated,294538,0,12,21.495019318390156,0,397,9816.44347758184,2448.5350765445887,0.0,12,17,22,25,45,82,120,160,240,310,400
