Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7324,0,3,19.0905243036592,1,131,9947.342299290005,61.40254979384817,0.0,3,10,34,44,63,75,87,94,110,130,130
GET,/cart,11462,0,2,4.649886581748386,0,109,11254.699179898797,96.0944874026608,0.0,2,3,3,4,6,14,42,59,96,110,110
POST,/cart,18873,0,4,6.221745350500715,1,193,17024.5363747152,158.22642302830374,0.0,4,5,5,6,8,15,35,50,100,180,190
POST,/cart/checkout,7526,0,3,4.9584108424129685,1,135,6406.539064576136,63.096066322842894,0.0,3,4,5,6,8,12,21,27,110,140,140
POST,/cart/empty,3695,0,4,6.9548037889039245,2,174,9923.505548037889,30.977938488294512,0.0,4,5,6,6,9,17,50,66,100,170,170
GET,/product/0PUK6V6EV0,6309,0,2,4.34189253447456,0,102,7539.4864479315265,52.89304842290936,0.0,2,3,3,3,5,14,38,54,82,100,100
GET,/product/1YMWWN1N4O,6546,0,2,4.514818209593645,0,110,7585.388328750382,54.87999603366059,0.0,2,3,3,3,6,15,40,55,100,110,110
GET,/product/2ZYFJ3GM2N,6331,0,2,4.425841099352393,0,119,7560.183541304691,53.07749081715631,0.0,2,3,3,3,5,14,38,54,94,120,120
GET,/product/66VCHSJNUP,6406,0,2,4.367780206056822,0,116,7525.939431782704,53.706271706634546,0.0,2,3,3,3,6,14,39,53,83,120,120
GET,/product/6E92ZMYYFZ,6307,0,2,4.179483114000317,1,109,7533.698113207547,52.87628093252327,0.0,2,3,3,3,5,11,35,52,94,110,110
GET,/product/9SIQT8TOJO,6278,0,2,4.398693851545078,1,108,7585.541255176808,52.63315232192502,0.0,2,3,3,3,5,15,40,53,85,110,110
GET,/product/L9ECAV7KIM,6233,0,2,4.340446013155784,0,194,7556.460452430611,52.25588378823807,0.0,2,3,3,3,5,14,38,55,95,190,190
GET,/product/LS4PSXUNUM,6374,0,2,4.196109193598996,0,118,7551.027455287104,53.43799186045716,0.0,2,3,3,3,5,13,34,47,85,120,120
GET,/product/OLJCESPC7Z,6270,0,2,4.353269537480064,0,110,7589.460127591707,52.566082360380676,0.0,2,3,3,3,6,15,35,52,90,110,110
POST,/setCurrency,7658,0,4,7.429485505353878,1,124,9968.0,64.20272068832459,0.0,4,5,6,6,9,23,55,71,110,120,120
,Aggregated,113592,0,3,5.972832593844637,0,194,9821.339425311642,952.3263839681597,0.0,3,4,4,5,8,24,53,68,100,130,190
