Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,22471,0,83,91.77312981175737,1,523,9945.765030483735,186.78421829191208,0.0,83,100,120,130,160,190,240,270,400,490,520
GET,/cart,34969,0,84,93.00480425519746,0,605,11158.344133375274,290.6705233167137,0.0,84,110,120,130,160,200,240,270,390,520,600
POST,/cart,58075,0,130,142.90644855789927,2,912,17011.56304778304,482.7330104268966,0.0,130,160,180,200,240,280,340,390,560,700,910
POST,/cart/checkout,23146,0,190,196.63237708459346,1,881,6406.033094271148,192.3949764845622,0.0,190,220,250,270,320,370,440,500,690,810,880
POST,/cart/empty,11775,0,120,134.2500212314225,2,691,9922.995244161359,97.87655958289639,0.0,120,150,170,180,220,260,320,370,530,640,690
GET,/product/0PUK6V6EV0,19601,0,72,79.50477016478752,0,451,7538.760828529156,162.92810568019976,0.0,72,90,100,110,140,170,210,240,330,420,450
GET,/product/1YMWWN1N4O,19408,0,72,79.76442704039572,0,482,7586.094651690025,161.3238444488198,0.0,72,90,100,110,140,170,210,240,360,480,480
GET,/product/2ZYFJ3GM2N,19391,0,72,80.49311536279717,1,557,7559.113403125161,161.18253646470862,0.0,72,91,100,110,140,170,210,240,380,510,560
GET,/product/66VCHSJNUP,19396,0,71,79.33707981027015,0,513,7526.328057331409,161.22409763650603,0.0,71,90,100,110,140,170,210,240,360,460,510
GET,/product/6E92ZMYYFZ,19389,0,71,79.21661766981278,1,859,7533.452266749187,161.16591199598966,0.0,71,90,100,110,140,170,210,240,380,540,860
GET,/product/9SIQT8TOJO,19345,0,71,79.62837942620833,1,565,7585.532333936418,160.80017368417245,0.0,71,90,100,110,140,170,210,240,370,490,560
GET,/product/L9ECAV7KIM,19485,0,72,79.53702848344881,0,572,7556.095971259943,161.9638864944999,0.0,72,90,100,110,140,170,210,240,360,560,570
GET,/product/LS4PSXUNUM,19508,0,72,79.95217346729547,1,511,7550.835400861185,162.15506788476796,0.0,72,91,100,110,140,170,210,240,350,480,510
GET,/product/OLJCESPC7Z,19287,0,71,79.51537304920413,1,479,7588.781459013843,160.31806409132253,0.0,71,90,100,110,140,170,210,240,370,480,480
POST,/setCurrency,23243,0,110,120.48405971690401,2,694,9967.61880996429,193.20126321743192,0.0,110,140,150,170,200,240,290,340,460,640,690
,Aggregated,348489,0,90,104.6570049556801,0,912,9812.91090393097,2896.7222397013998,0.0,90,120,140,150,200,240,300,340,520,690,910
