Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728412030,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728412031,8,,Aggregated,0.000000,0.000000,35,38,41,41,58,59,59,59,59,59,59,12,0,30,32.333333333333336,10,59,9114.166666666666
1728412032,16,,Aggregated,0.000000,0.000000,11,21,27,30,39,58,59,59,59,59,59,36,0,10,18.0,3,59,9301.305555555555
1728412033,24,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728412034,32,,Aggregated,0.000000,0.000000,43,56,58,64,69,69,69,69,69,69,69,9,0,43,42.111111111111114,2,69,9008.222222222223
1728412035,40,,Aggregated,0.000000,0.000000,30,46,50,56,69,75,96,96,96,96,17281721728412036,48,,Aggregated,0.000000,01728412036,48,,Aggregated,0.000000,0.000000,75,75,75,75,75,75,75,75,75,75,75,2,0,75,75.0,75,75,9913.0
1728412037,56,,Aggregated,0.000000,0.000000,12,43,50,52,72,75,98,98,98,98,98,32,0,7,26.5625,1,98,9484.4375
1728412038,64,,Aggregated,0.000000,0.000000,17,41,52,57,75,100,120,120,120,120,120,70,0,12,29.457142857142856,1,124,9468.8
1728412039,72,,Aggregated,0.000000,0.000000,74,74,82,82,82,82,82,82,82,82,82,3,0,74,76.33333333333333,73,82,9119.333333333334
1728412040,80,,Aggregated,0.000000,0.000000,35,49,651728412041,88,,Aggregated,0.000000,0.000000,13,1728412041,88,,Ag1728412041,88,,Aggregated,0.000000,0.000000,30,53,72,75,100,110,120,140,140,140,140,78,0,27,38.19230769230769,1,135,8992.346153846154
1728412042,96,,Aggregated,0.000000,0.000000,58,58,58,58,58,58,58,58,58,58,58,1,0,58,58.0,58,58,9913.0
1728412043,104,,Aggregated,0.000000,0.000000,44,59,98,100,120,140,140,150,150,150,150,51,0,44,52.509803921568626,2,147,9076.823529411764
1728412044,112,,Aggregated,0.000000,0.000000,31,52,78,93,120,130,140,140,150,150,150,112,0,23,42.75892857142857,1,147,9105.848214285714
1728412045,120,,Aggregated,0.01728412046,128,,Aggregated,0.000000,0.000000,34,172841201728412046,121728412046,128,,Agg17284120461728412046,128,,Aggregated,0.000000,0.000000,44,67,76,85,110,120,130,130,130,130,130,75,0,44,46.333333333333336,1,133,8875.56
1728412047,136,,Aggregated,0.000000,0.000000,26,57,68,75,100,120,130,130,160,160,160,145,0,26,39.46896551724138,1,155,9166.703448275863
1728412048,144,,Aggregated,0.000000,0.000000,63,73,84,84,86,86,86,86,86,86,86,7,0,63,65.28571428571429,36,86,9224.42857142857
1728412049,152,,Aggregated,0.000000,0.000000,19,56,64,68,97,110,120,120,120,120,120,96,0,18,36.6875,1,121,9338.0625
1728412050,160,,Aggregated,0.000000,1728412051,168,,Aggregated,0.000000,0.000000,N/A1728412051,168,,Aggregated,0.000000,0.000000,77,85,172811728412051,168,,Aggregated,0.000000,0.000000,78,88,89,89,90,90,90,90,90,90,90,7,0,78,72.85714285714286,30,90,9570.57142857143
1728412052,176,,Aggregated,0.000000,0.000000,39,56,68,75,94,110,110,150,170,170,170,114,0,38,42.03508771929825,1,174,9675.412280701754
1728412053,184,,Aggregated,0.000000,0.000000,30,56,67,72,98,110,140,140,170,170,170,214,0,29,40.126168224299064,1,174,9706.607476635514
1728412054,192,,Aggregated,0.000000,0.000000,63,69,82,89,100,110,110,110,110,110,110,20,0,62,61.1,1,106,8918.65
1728412055,21728412056,208,,Aggregated,0.000000,0.000000,10,31728412056,1728412056,208,,Ag1728412056,208,,Aggregated,1728412056,208,,Aggregated,0.000000,0.000000,9,37,54,61,72,87,110,110,120,120,120,204,0,8,28.181372549019606,1,124,9464.024509803921
1728412057,216,,Aggregated,0.000000,0.000000,81,82,87,87,89,89,89,89,89,89,89,8,0,69,70.125,30,89,7852.25
1728412058,224,,Aggregated,0.000000,0.000000,40,66,76,88,120,140,170,180,180,180,180,134,0,38,49.11940298507463,1,181,9509.888059701492
1728412059,232,,Aggregated,0.000000,0.000000,17,55,72,82,100,120,160,170,180,180,180,244,0,17,40.57377049180328,1,181,9481.245901639344
1728412060,240,,Aggregated,0.000000,0.01728412061,240,,A172841728412061,240,,Aggregated,0.000000,0.000000,15,59,751728412061,241728412061,240,,Aggregated,0.000000,0.000000,14,42,1728412061,240,,Aggregated,0.000000,0.000000,18,46,69,84,130,150,190,190,210,210,210,131,0,18,43.25190839694657,1,210,9929.312977099236
1728412062,240,,Aggregated,0.000000,0.000000,7,15,31,46,96,140,150,190,210,210,210,225,0,7,28.142222222222223,1,210,9899.737777777778
1728412063,240,,Aggregated,0.000000,0.000000,3,3,6,6,9,9,9,9,9,9,9,6,0,3,4.166666666666667,1,9,10654.0
