Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728415857,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728415858,13,,Aggregated,0.000000,0.000000,35,53,58,58,62,62,62,62,62,62,62,7,0,35,39.142857142857146,7,62,9569.714285714286
1728415859,26,,Aggregated,0.000000,0.000000,47,60,68,72,87,95,98,98,98,98,98,38,0,39,48.63157894736842,7,98,9751.236842105263
1728415860,39,,Aggregated,0.000000,0.000000,67,67,67,67,67,67,67,67,67,67,67,1,0,67,67.0,67,67,9913.0
1728415861,52,,Aggregated,0.000000,0.000000,33,64,74,75,79,97,130,130,130,130,130,42,0,30,40.714285714285715,1,128,9899.92857142857
1728415862,66,,Aggregated,0.000000,0.000000,34,67,76,79,100,130,140,150,150,150,150,88,0,34,45.31728415863,79,,Aggreg1728415863,79,,Ag1728415863,79,,Aggregated,0.000000,0.000000,74,74,76,76,76,76,76,76,76,76,76,3,0,74,74.33333333333333,73,76,9913.0
1728415864,92,,Aggregated,0.000000,0.000000,59,77,88,98,130,130,150,170,170,170,170,78,0,55,56.833333333333336,1,169,9623.423076923076
1728415865,105,,Aggregated,0.000000,0.000000,51,73,82,89,110,130,140,150,170,170,170,129,0,51,51.04651162790697,1,169,9523.906976744185
1728415866,118,,Aggregated,0.000000,0.000000,85,85,86,86,86,86,86,86,86,86,86,4,0,76,80.5,75,86,9913.0
1728415867,131,,Aggregated,0.000000,0.000000,46,76,86,90,130,150,150,11728415868,144,,17281728415868,145,,Aggregated,0.000000,0.000000,51728415868,144,,Aggregated,0.000000,0.000000,48,75,87,94,120,150,160,170,180,180,180,172,0,48,53.63953488372093,1,175,9651.470930232557
1728415869,158,,Aggregated,0.000000,0.000000,71,86,89,95,95,98,98,98,98,98,98,13,0,71,67.38461538461539,27,98,8675.538461538461
1728415870,171,,Aggregated,0.000000,0.000000,44,62,72,80,98,120,120,120,130,130,130,106,0,42,43.31132075471698,1,130,9609.433962264151
1728415871,184,,Aggregated,0.000000,0.000000,18,49,65,75,94,110,120,130,130,130,130,219,0,18,36.242009132420094,1,130,9518.264840182648
1728415872,197,,Aggregated,1728415873,210,,Aggregated,0.00000171728415873,211,,Aggregat1728415873,211,,Aggregated,0.000000,0.000000,55,73,851728415873,210,,Aggregated,0.000000,0.000000,61,82,92,98,110,140,140,150,150,150,150,111,0,61,56.666666666666664,1,150,9395.0990990991
1728415874,223,,Aggregated,0.000000,0.000000,65,84,97,100,130,140,170,190,220,220,220,224,0,65,62.089285714285715,1,224,9521.4375
1728415875,237,,Aggregated,0.000000,0.000000,100,110,110,110,110,110,110,110,110,110,110,9,0,100,102.55555555555556,87,112,9395.888888888889
1728415876,250,,Aggregated,0.000000,0.000000,62,93,110,110,140,180,180,200,210,210,210,131,0,62,70.33587786259542,2,212,9930.0610681728415878,276,,Aggregated,0.000000,0.001728415878,276,,Aggre1728415878,276,1728415878,276,,Aggregated,0.000000,0.000000,100,100,120,120,130,130,130,130,130,130,130,6,0,95,95.0,40,128,8548.5
1728415879,290,,Aggregated,0.000000,0.000000,56,93,120,120,150,180,200,210,270,270,270,136,0,56,68.625,1,269,9490.985294117647
1728415880,303,,Aggregated,0.000000,0.000000,85,120,140,150,190,230,250,260,290,290,290,299,0,85,94.98996655518394,1,289,9519.103678929765
1728415881,316,,Aggregated,0.000000,0.000000,100,110,120,120,130,130,130,130,130,130,130,7,0,100,94.42857142857143,46,128,7388.571428571428
1728415882,329,,Aggregated,0.000000,0.000000,96,120,1301728415883,342,,Ag1728415883,342,,Aggregated,0.000000,0.0001728415883,342,,Aggr1728411728415883,342,,Aggregated,0.000000,0.000000,100,120,140,160,200,230,270,290,350,350,350,267,0,100,110.01498127340824,5,353,9397.722846441948
1728415884,355,,Aggregated,0.000000,0.000000,130,130,160,160,160,160,160,160,160,160,160,4,0,110,115.75,59,164,8742.75
1728415885,369,,Aggregated,0.000000,0.000000,190,230,260,260,320,340,440,490,550,550,550,185,0,190,195.0162162162162,29,546,10196.583783783784
1728415886,382,,Aggregated,0.000000,0.000000,180,230,250,270,330,380,440,490,670,670,670,350,0,180,197.73714285714286,29,673,10015.494285714285
1728415887,395,,Aggregated,0.000000,0.000000,120,120,140,140,370,370,37017284151728415888,395,,Aggregated,0.000000,0.01728411728415888,395,,Aggregated,0.000000,0.000000,310,360,400,430,550,640,760,810,980,980,980,158,0,300,311.5822784810127,42,975,9458.101265822785
1728415889,395,,Aggregated,0.000000,0.000000,270,330,390,410,540,610,760,780,980,980,980,309,0,270,300.46278317152104,42,975,9540.899676375404
1728415890,395,,1728415888,7900,,Aggregated,2804.000000,0.000000,78,110,140,160,220,280,360,430,640,800,1000,60652,0,78,97.89166062124909,0,1011,9530.909087911363
1728415889,7900,,Aggregated,2804.000000,0.000000,78,110,140,160,220,280,360,430,640,800,1000,60652,0,78,97.89166062124909,0,1011,9530.909087911363
1728415890,7900,,Aggregated,3042.800000,0.1728415894,1728415894,395,,Aggregated,0.0000001728415894,395,,Aggregated,0.000000,0.000000,180,200,200,220,240,240,280,280,280,280,280,21,0,180,158.42857142857142,46,275,10562.238095238095
1728415895,395,,Aggregated,0.000000,0.000000,180,220,240,260,340,370,420,480,480,480,480,162,0,180,192.25925925925927,6,479,9486.407407407407
1728415896,395,,Aggregated,18.000000,0.000000,170,210,240,260,340,380,430,41728415894,7900,,Aggregated,3161.500000,0.000000,100,150,190,220,310,400,520,600,860,1100,1300,79850,0,100,138.12766437069504,0,1340,9565.829129618034
