Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,15569,0,9,32.32211445821825,0,243,9946.874108805961,130.4910282780603,0.0,9,29,59,72,96,110,140,150,200,230,240
GET,/cart,24135,0,6,11.069069815620468,0,226,11095.469069815621,202.28665729918333,0.0,6,8,10,12,20,43,82,100,150,190,230
POST,/cart,39894,0,10,15.679450543941444,1,271,16995.798741665414,334.37016392349784,0.0,10,13,16,18,26,48,89,110,190,240,270
POST,/cart/checkout,15993,0,13,16.551803914212467,1,239,6406.267366973051,134.04476942970123,0.0,13,17,19,21,29,45,69,90,160,220,240
POST,/cart/empty,8329,0,10,16.911153799975988,2,280,9923.03841997839,69.80922182079544,0.0,10,13,15,17,30,67,110,140,200,280,280
GET,/product/0PUK6V6EV0,13282,0,5,9.874868242734529,0,218,7539.004442102093,111.32261786814804,0.0,5,7,9,10,18,36,72,91,140,180,220
GET,/product/1YMWWN1N4O,13395,0,5,10.137439343038448,0,185,7585.935274356103,112.26972341092028,0.0,5,7,9,11,19,40,75,94,140,160,180
GET,/product/2ZYFJ3GM2N,13475,0,5,10.027680890538033,0,212,7559.049424860854,112.94024060934309,0.0,5,7,9,10,18,39,73,93,150,190,210
GET,/product/66VCHSJNUP,13164,0,5,10.099741719841994,0,195,7526.01838347007,110.33360500047439,0.0,5,7,9,11,19,40,73,95,140,180,200
GET,/product/6E92ZMYYFZ,13458,0,5,9.84499925694754,0,173,7533.4407787189775,112.79775570467824,0.0,5,7,9,10,18,38,73,90,140,170,170
GET,/product/9SIQT8TOJO,13488,0,5,9.856094306049823,0,186,7586.11743772242,113.0491996540868,0.0,5,7,9,10,18,38,73,94,150,180,190
GET,/product/L9ECAV7KIM,13212,0,5,10.179760823493794,0,185,7556.2126097487135,110.73591531952809,0.0,5,7,9,11,19,41,76,92,140,180,180
GET,/product/LS4PSXUNUM,13594,0,5,9.61880241282919,0,205,7550.045681918494,113.93763494199703,0.0,5,7,9,10,17,35,70,89,140,200,200
GET,/product/OLJCESPC7Z,13453,0,5,9.916524195346764,0,183,7587.896305656731,112.75584837977682,0.0,5,7,9,10,18,38,71,96,140,160,180
POST,/setCurrency,16197,0,10,15.702228807803914,1,220,9966.8898561462,135.7545882856794,0.0,10,12,14,16,27,57,100,130,190,210,220
,Aggregated,240638,0,7,13.526143003183204,0,280,9799.584795418845,2016.8989699258705,0.0,7,10,13,15,27,57,93,110,170,210,280
