Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728411536,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728411537,8,,Aggregated,0.000000,0.000000,26,36,43,43,46,49,49,49,49,49,49,16,0,26,29.625,14,49,8794.375
1728411538,15,,Aggregated,0.000000,0.000000,16,24,27,36,46,50,58,58,58,58,58,38,0,15,20.57894736842105,4,58,9828.947368421053
1728411539,22,,Aggregated,0.000000,0.000000,25,25,25,25,25,25,25,25,25,25,25,2,0,9,17.0,9,25,7530.5
1728411540,30,,Aggregated,0.000000,0.000000,25,40,49,49,69,74,88,88,88,88,88,22,0,20,28.5,2,88,9306.136363636364
1728411541,37,,Aggregated,0.000000,0.000000,31,49,61,74,95,100,140,140,140,140,140,50,0,28,38.1728411542,44,,Ag1728411542,44,,Aggregated,0.000000,0.000000,32,32,32,32,32,32,32,32,32,32,32,1,0,32,32.0,32,32,16058.0
1728411543,51,,Aggregated,0.000000,0.000000,16,33,68,70,91,92,110,110,110,110,110,23,0,16,32.26086956521739,1,112,9368.95652173913
1728411544,59,,Aggregated,0.000000,0.000000,21,48,61,70,81,92,110,110,110,110,110,63,0,21,33.22222222222222,1,112,9210.269841269841
1728411545,66,,Aggregated,0.000000,0.000000,45,45,100,100,100,100,100,100,100,100,100,4,0,34,52.75,27,105,7856.25
1728411546,73,,Aggregated,0.000000,0.000000,32,40,54,58,90,100,110,110,110,110,110,42,0,27,34.2142857117281728411547,80,,Aggregated,0.01728411547,81,,Aggregated,0.0001728411547,80,,Aggregated,0.000000,0.000000,26,50,65,67,80,90,120,130,130,130,130,75,0,26,33.733333333333334,1,126,9612.826666666666
1728411548,88,,Aggregated,0.000000,0.000000,44,57,57,60,70,70,70,70,70,70,70,9,0,44,48.44444444444444,34,70,11323.444444444445
1728411549,95,,Aggregated,0.000000,0.000000,34,55,60,70,89,120,130,150,150,150,150,57,0,34,38.03508771929825,1,146,9780.491228070176
1728411550,102,,Aggregated,0.000000,0.000000,34,56,69,75,91,110,120,130,150,150,150,102,0,34,39.36274509803921,1,146,9428.176470588236
1728411728411551,117,,Aggregated,0.17284115521728411552,117,,Aggregated,0.000000,0.000000,8,25,51,85,94,1101728411552,117,,Aggregated,0.000000,0.000000,5,28,41,51,88,120,120,130,130,130,130,61,0,5,27.18032786885246,1,132,9468.852459016394
1728411553,124,,Aggregated,0.000000,0.000000,11,41,55,64,94,120,120,130,130,130,130,129,0,11,32.263565891472865,1,133,9760.67441860465
1728411554,132,,Aggregated,0.000000,0.000000,52,52,56,95,150,150,150,150,150,150,150,9,0,52,59.888888888888886,27,150,7936.777777777777
1728411555,139,,Aggregated,0.000000,0.000000,27,52,65,72,91,95,100,150,150,150,150,72,0,27,36.77777777777778,1,150,9067.8055555555551728411728411557,153,,Aggregated,0.000001728411557,154,,Aggregat17284111728411557,154,,Aggregated,0.000000,0.000000,62,83,110,110,150,1728411557,153,,Aggregated,0.000000,0.000000,44,57,57,82,82,82,82,82,82,82,82,5,0,44,50.8,27,82,11895.8
1728411558,161,,Aggregated,0.000000,0.000000,10,40,57,63,89,100,110,130,130,130,130,84,0,8,31.261904761904763,1,128,9608.797619047618
1728411559,168,,Aggregated,0.000000,0.000000,15,37,53,62,74,99,110,120,130,130,130,161,0,15,30.32919254658385,1,128,9592.155279503106
1728411560,175,,Aggregated,0.000000,0.000000,13,14,28,28,29,36,36,36,36,36,36,11,0,13,14.545454545454545,1,36,8566.09090909091
1728411561,183,,Aggr172841151728411562,190,1728411562,190,,Aggre1728411562,190,,Aggregated,1728411562,190,,Aggregated,0.001728411562,181728411562,190,,Aggregated,0.000000,0.000000,14,51,74,83,99,120,140,150,170,170,170,190,0,14,38.1578947368421,1,172,9285.194736842106
1728411563,197,,Aggregated,0.000000,0.000000,70,70,70,70,70,70,70,70,70,70,70,1,0,70,70.0,70,70,7647.0
1728411564,205,,Aggregated,0.000000,0.000000,7,19,36,59,76,87,110,150,190,190,190,108,0,7,25.712962962962962,1,194,9802.675925925925
1728411565,212,,Aggregated,0.000000,0.000000,8,30,62,70,96,120,150,150,210,210,210,211,0,8,32.73933649289099,1,213,9671.497630331754
1728411566,219,,Aggrega1728411567,220,,Aggregated,0.000000,0.000000,9,19,21728411567,220,,Aggr1728411567,220,,Aggregated,0.000000,0.01728411728411567,220,,Aggregated,0.000000,0.000000,13,30,44,48,72,110,120,130,190,190,190,113,0,13,28.106194690265486,1,193,9680.690265486726
1728411568,220,,Aggregated,0.000000,0.000000,6,11,21,30,53,82,110,130,190,190,190,199,0,6,18.537688442211056,1,193,9743.402010050251
1728411569,220,,Aggregated,0.000000,0.000000,4,5,5,5,6,6,6,6,6,6,6,8,0,3,3.625,1,6,8293.875
1728411570,220,,Aggregated,0.000000,0.000000,4,6,7,8,10,12,17,24,24,24,24,103,0,4,5.339805825242719,1,24,9858.776699029126
1728411571,220,,Aggre17284117284115721728411572,220,,Aggreg1728411572,220,,Aggregated,0.000000,0.000000,10,14,15,16,17,25,25,25,25,25,25,13,0,10,10.23076923076923,1,25,9988.923076923076
1728411573,220,,Aggregated,0.000000,0.000000,5,6,7,8,11,15,17,19,25,25,25,116,0,5,5.672413793103448,1,25,9765.086206896553
1728411574,220,,Aggregated,0.000000,0.000000,5,6,7,8,11,15,21,23,27,27,27,209,0,5,5.818181818181818,1,27,9343.712918660287
1728411575,220,,Aggregated,0.000000,0.000000,9,111728411572,4400,,Aggregated,1938.300000,0.000000,7,27,45,57,82,100,120,130,180,220,280,47011,0,7,27.288187870923821728411577,220,,Aggregated,0.000000172172841151728411577,1728411577,220,,Aggregated,0.000000,0.000000,5,6,8,10,14,18,241728411577,220,,Aggregated,0.000000,0.000000,5,6,8,9,12,16,26,31,33,33,33,212,0,5,6.297169811320755,1,33,9474.669811320755
1728411578,220,,Aggregated,0.000000,0.000000,5,8,15,18,26,29,29,29,29,29,29,20,0,5,8.95,1,29,9717.35
1728411579,220,,Aggregated,0.000000,0.000000,5,6,8,9,13,18,26,29,29,29,29,101,0,5,6.752475247524752,1,29,9620.524752475247
1728411580,220,,Aggregated,0.000000,0.000000,6,7,9,10,15,18,26,29,29,29,29,189,0,6,7.142857142857143,1,29,9832.9047619041721728411582,220,,Aggregated,0.000000,0.000000,4,1728411582,220,,Aggre1728411581728411582,220,,Aggregated,0.000000,0.000000,5,6,7,8,12,15,18,22,34,34,34,136,0,5,5.882352941176471,1,34,9821.654411764706
1728411583,220,,Aggregated,3.000000,0.000000,5,6,8,9,12,17,18,22,34,34,34,229,0,5,6.152838427947598,1,34,9680.213973799127
1728411584,220,,Aggregated,0.000000,0.000000,6,7,8,9,15,24,24,24,24,24,24,20,0,5,7.3,2,24,9886.5
1728411585,220,,Aggregated,0.000000,0.000000,5,7,8,9,10,15,22,24,31,31,31,143,0,5,6.111888111888112,1,31,9764.300699300698
