Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,22350,0,75,85.4965548098434,1,538,9946.136912751677,187.29822580351552,0.0,75,97,110,120,160,190,240,270,400,500,540
GET,/cart,34348,0,73,83.47851403284034,0,728,11152.49548736462,287.8442711364273,0.0,73,94,110,120,150,180,240,280,410,570,730
POST,/cart,57247,0,120,127.91678166541479,2,771,17009.52095306304,479.74324530531777,0.0,120,140,160,180,220,270,330,390,570,710,770
POST,/cart/checkout,23058,0,160,175.5603261340966,1,1053,6406.34729811779,193.2314313457477,0.0,160,200,230,240,300,360,440,520,760,1000,1100
POST,/cart/empty,11392,0,110,119.95435393258427,2,710,9923.079880617977,95.46762363998428,0.0,110,140,150,160,210,250,310,370,550,700,710
GET,/product/0PUK6V6EV0,19127,0,61,71.10712605217755,0,560,7537.995346891828,160.2887322122524,0.0,61,80,93,100,130,160,210,240,360,520,560
GET,/product/1YMWWN1N4O,19183,0,62,71.58296408278163,1,575,7585.756815930772,160.75802530598827,0.0,62,80,94,100,130,160,200,240,380,460,580
GET,/product/2ZYFJ3GM2N,19155,0,62,71.61503523884103,1,527,7558.667815191856,160.52337875912033,0.0,62,80,94,100,130,160,210,240,390,520,530
GET,/product/66VCHSJNUP,19110,0,62,71.18602825745683,0,577,7526.686132914704,160.1462682373683,0.0,62,80,93,100,130,160,200,240,370,550,580
GET,/product/6E92ZMYYFZ,18863,0,62,71.07459046811218,0,477,7533.313152732863,158.07635048464041,0.0,62,80,93,100,130,160,200,240,380,480,480
GET,/product/9SIQT8TOJO,18912,0,62,71.10617597292725,0,585,7585.621668781726,158.4869819416593,0.0,62,80,93,100,130,160,200,240,360,450,580
GET,/product/L9ECAV7KIM,18998,0,63,72.01915991156964,0,500,7556.434361511738,159.20768204989653,0.0,63,80,94,100,130,160,200,240,380,460,500
GET,/product/LS4PSXUNUM,19164,0,61,71.21603005635566,1,601,7549.960394489668,160.59880086347076,0.0,61,80,93,100,130,160,200,240,390,540,600
GET,/product/OLJCESPC7Z,19134,0,62,70.83730532037211,0,543,7588.032925682032,160.3473938489694,0.0,62,80,93,100,130,160,200,230,370,490,540
POST,/setCurrency,22828,0,97,108.69633783073418,1,755,9967.139915892763,191.3039775679039,0.0,97,120,140,150,190,230,290,340,510,610,760
,Aggregated,342869,0,78,94.01890517952921,0,1053,9813.396670448481,2873.322388502262,0.0,78,100,120,140,180,220,290,340,530,740,1100
