Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,13871,0,7,27.8985653521736,0,191,9946.718261120322,116.26039869910119,0.0,7,22,51,63,87,100,120,130,160,180,190
GET,/cart,21242,0,4,8.765417568967141,0,188,11256.26659448263,178.04076051952327,0.0,4,6,8,9,15,33,68,88,130,160,190
POST,/cart,35681,0,8,12.269190885905664,1,237,17001.45424735854,299.0618762874075,0.0,8,10,12,14,20,37,74,95,150,190,240
POST,/cart/checkout,14332,0,9,12.139687412782584,1,190,6406.196413619871,120.12429054541981,0.0,9,12,14,16,22,33,53,73,120,170,190
POST,/cart/empty,7043,0,8,13.041033650433054,1,202,9923.589805480618,59.03121534408259,0.0,8,10,12,14,22,46,90,110,170,200,200
GET,/product/0PUK6V6EV0,11929,0,4,7.7932768882555115,0,129,7539.32047950373,99.98343998857891,0.0,4,5,7,8,13,30,60,76,120,130,130
GET,/product/1YMWWN1N4O,11986,0,4,7.763974637076589,0,171,7585.877273485733,100.46118800428424,0.0,4,6,7,8,14,29,59,76,120,150,170
GET,/product/2ZYFJ3GM2N,11516,0,4,7.509378256339007,0,143,7559.073115665162,96.52186226074899,0.0,4,5,7,8,13,28,57,73,120,130,140
GET,/product/66VCHSJNUP,11951,0,4,7.877667140825036,0,158,7527.240230943017,100.1678339595529,0.0,4,5,7,8,14,30,61,81,130,140,160
GET,/product/6E92ZMYYFZ,11837,0,4,7.843034552673819,0,179,7533.857818704064,99.21233792814222,0.0,4,5,7,8,14,29,61,80,130,150,180
GET,/product/9SIQT8TOJO,11919,0,4,7.781525295746287,0,153,7585.709203792265,99.89962454722709,0.0,4,5,7,8,13,31,60,77,120,130,150
GET,/product/L9ECAV7KIM,11959,0,4,7.716782339660507,0,148,7557.286060707417,100.23488631263434,0.0,4,5,7,8,14,28,57,78,120,140,150
GET,/product/LS4PSXUNUM,11801,0,4,7.769426319803406,0,162,7550.62859079739,98.91060233927568,0.0,4,5,7,8,14,31,58,75,110,160,160
GET,/product/OLJCESPC7Z,11747,0,4,7.562952243125904,0,135,7588.849152975227,98.4579989559759,0.0,4,5,7,8,13,27,59,77,120,140,140
POST,/setCurrency,14313,0,7,12.786837141060575,1,197,9967.887165513868,119.96504120685135,0.0,7,10,12,13,21,47,85,110,160,190,200
,Aggregated,213127,0,5,10.720621976567962,0,237,9825.932758402267,1786.333356898806,0.0,5,8,10,11,20,46,79,98,140,180,240
