Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,22886,0,110,116.1121646421393,1,709,9945.609324477848,191.76088651861005,0.0,110,130,150,160,200,240,300,340,490,680,710
GET,/cart,34696,0,130,138.92128775651372,0,763,11156.04692183537,290.7164082255394,0.0,130,160,180,200,240,280,330,370,500,620,760
POST,/cart,58038,0,210,215.61371859815983,1,924,17006.0902856749,486.2981006627235,0.0,210,250,280,300,350,400,460,510,690,850,920
POST,/cart/checkout,23100,0,300,304.24077922077925,1,1064,6406.521428571428,193.5539840330286,0.0,300,360,390,410,480,540,610,680,880,1000,1100
POST,/cart/empty,11396,0,190,199.42532467532467,2,795,9922.95436995437,95.48663212296077,0.0,190,230,260,270,320,370,430,480,660,790,800
GET,/product/0PUK6V6EV0,19373,0,110,118.93490941000361,1,828,7538.934599700614,162.32559881696378,0.0,110,140,160,170,210,240,290,330,460,680,830
GET,/product/1YMWWN1N4O,19525,0,110,119.41490396927017,0,625,7586.508732394366,163.5992007898218,0.0,110,140,160,170,210,240,290,320,480,580,620
GET,/product/2ZYFJ3GM2N,19446,0,110,119.1644039905379,0,827,7559.2303301450165,162.93726292234953,0.0,110,140,160,170,210,240,290,330,450,590,830
GET,/product/66VCHSJNUP,19343,0,110,118.2755518792328,0,625,7527.315462958176,162.07423000653125,0.0,110,140,160,170,210,240,280,320,440,590,620
GET,/product/6E92ZMYYFZ,19060,0,110,119.7302203567681,0,638,7533.79407135362,159.70298422811797,0.0,110,140,160,170,210,240,290,330,460,600,640
GET,/product/9SIQT8TOJO,19320,0,110,119.29565217391304,0,590,7585.886180124224,161.88151391853302,0.0,110,140,160,170,210,240,290,320,430,540,590
GET,/product/L9ECAV7KIM,19514,0,110,118.8371425643128,0,598,7556.530747155888,163.50703222599654,0.0,110,140,160,170,210,240,280,320,450,590,600
GET,/product/LS4PSXUNUM,19322,0,110,118.9644964289411,1,592,7550.991098229997,161.8982718392285,0.0,110,140,160,170,210,240,290,320,460,560,590
GET,/product/OLJCESPC7Z,19221,0,110,118.97716039748192,1,644,7588.235159461006,161.05199684410573,0.0,110,140,160,170,210,240,290,320,420,640,640
POST,/setCurrency,23162,0,170,179.64795786201537,2,850,9966.514722390122,194.0734795745891,0.0,170,210,230,250,290,340,390,440,600,710,850
,Aggregated,347402,0,140,155.97167258680145,0,1064,9814.978750841965,2910.8675827290995,0.0,140,180,210,230,290,350,430,480,670,850,1100
