Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,21297,0,26,49.388129783537586,1,373,9946.85190402404,177.01731145712935,0.0,26,51,76,90,120,150,180,210,310,350,370
GET,/cart,33145,0,19,28.7662090813094,0,443,11236.605762558454,275.4960223621427,0.0,19,26,32,37,55,91,140,170,270,390,440
POST,/cart,55037,0,31,42.77725893489834,1,569,17007.98150335229,457.45888015523445,0.0,31,41,48,54,76,120,190,230,360,480,570
POST,/cart/checkout,22069,0,41,53.21763559744438,0,561,6406.285513616385,183.43405393000836,0.0,41,54,63,70,93,130,200,260,430,510,560
POST,/cart/empty,11081,0,29,42.33796588755528,2,469,9923.33453659417,92.10352764504158,0.0,29,39,47,53,79,130,190,230,370,430,470
GET,/product/0PUK6V6EV0,18496,0,17,25.08439662629758,0,380,7538.403871107266,153.7358403864894,0.0,17,23,28,32,49,78,120,160,250,360,380
GET,/product/1YMWWN1N4O,18375,0,17,25.40429931972789,0,344,7586.487455782313,152.730107434134,0.0,17,23,28,32,50,81,120,150,240,310,340
GET,/product/2ZYFJ3GM2N,18545,0,17,25.13297384739822,0,465,7559.813265031005,154.14312067298042,0.0,17,23,28,32,48,80,120,160,240,370,460
GET,/product/66VCHSJNUP,18095,0,17,25.315888366952198,0,291,7527.560320530533,150.40279151132816,0.0,17,23,28,32,50,79,120,160,250,290,290
GET,/product/6E92ZMYYFZ,18270,0,17,25.159660645867543,0,359,7534.54170771757,151.8573639630818,0.0,17,23,28,32,49,79,120,150,240,310,360
GET,/product/9SIQT8TOJO,18505,0,17,25.34563631450959,0,312,7585.7910294514995,153.81064696972243,0.0,17,23,28,32,50,80,130,160,240,290,310
GET,/product/L9ECAV7KIM,18339,0,17,25.289710453132667,0,339,7556.790446589236,152.43088110120183,0.0,17,23,28,32,50,83,130,150,240,320,340
GET,/product/LS4PSXUNUM,18408,0,17,25.212299000434594,0,330,7550.7400043459365,153.00439823932183,0.0,17,23,28,32,49,81,120,160,240,310,330
GET,/product/OLJCESPC7Z,18693,0,17,25.060289948108917,0,345,7588.265553950677,155.37327337503493,0.0,17,23,28,32,48,78,120,160,240,320,340
POST,/setCurrency,22316,0,27,38.78436995877397,2,453,9967.038806237677,185.48707904762637,0.0,27,36,43,48,72,120,180,220,320,410,450
,Aggregated,330671,0,22,33.41299660387515,0,569,9818.839450692682,2748.4852982504776,0.0,22,31,38,45,70,100,160,190,320,430,570
