Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728408697,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728408698,3,,Aggregated,0.000000,0.000000,22,22,25,25,31,31,31,31,31,31,31,6,0,22,22.5,16,31,8541.5
1728408699,7,,Aggregated,0.000000,0.000000,24,29,30,31,33,57,57,57,57,57,57,14,0,22,25.142857142857142,8,57,8736.785714285714
1728408700,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728408701,14,,Aggregated,0.000000,0.000000,23,28,34,34,36,42,42,42,42,42,42,12,0,21,20.833333333333332,2,42,9256.0
1728408702,17,,Aggregated,0.000000,0.000000,19,23,29,29,34,36,42,42,42,42,42,26,01728408703,21,,A1728408703,21,,Aggregated,0.0001728408703,21,,Aggregated,0.000000,0.000000,66,66,66,66,66,66,66,66,66,66,66,2,0,24,45.0,24,66,8688.5
1728408704,24,,Aggregated,0.000000,0.000000,12,40,47,58,59,66,66,66,66,66,66,15,0,12,25.333333333333332,2,66,8510.466666666667
1728408705,28,,Aggregated,0.000000,0.000000,16,36,42,42,51,59,66,66,66,66,66,32,0,13,22.9375,2,66,8634.78125
1728408706,31,,Aggregated,0.000000,0.000000,67,67,67,67,67,67,67,67,67,67,67,2,0,7,37.0,7,67,8720.5
1728408707,35,,Aggregated,0.000000,0.000000,41,46,50,50,67,68,1728408708,39,,A1728408708,317217284087081728408708,38,,Aggregated,0.000000,0.000000,24,41,43,46,54,56,68,68,68,68,68,42,0,22,24.666666666666668,2,68,8888.595238095239
1728408709,42,,Aggregated,0.000000,0.000000,64,64,70,70,70,70,70,70,70,70,70,4,0,60,51.0,10,70,8717.25
1728408710,45,,Aggregated,0.000000,0.000000,5,35,38,48,60,70,90,90,90,90,90,35,0,5,21.514285714285716,1,90,9206.085714285715
1728408711,49,,Aggregated,0.000000,0.000000,10,20,30,36,48,60,70,90,90,90,90,64,0,10,18.171875,1,90,9293.171875
1728408712,52,,Aggregated,0.01728408713,56,,Aggregated,0.000000,0.000000,4,7,17,22,35,67,79,71728408713,51728408713,56,,Aggregated,0.000000,0.000000,2,4,4,20,72,78,78,78,78,78,78,18,0,2,14.277777777777779,2,78,9310.5
1728408714,59,,Aggregated,0.000000,0.000000,4,29,39,43,62,78,83,83,83,83,83,42,0,4,21.761904761904763,2,83,8780.47619047619
1728408715,63,,Aggregated,0.000000,0.000000,34,45,53,53,71,71,71,71,71,71,71,7,0,34,38.142857142857146,18,71,10599.142857142857
1728408716,66,,Aggregated,0.000000,0.000000,26,41,53,71,75,80,86,86,86,86,86,31,0,26,31.741935483870968,1,86,9368.0
1728408717,70,,Aggregated,0.00001728401728408718,74,,Aggregated,0.000000,0.0001728408718,74,,Aggregated,0.1728417281728408718,73,,Aggregated,0.000000,0.000000,41,41,44,44,57,57,57,57,57,57,57,6,0,38,40.333333333333336,31,57,8318.833333333334
1728408719,77,,Aggregated,0.000000,0.000000,15,32,38,39,50,57,93,93,93,93,93,50,0,15,20.5,1,93,9397.48
