Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728413634,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728413635,10,,Aggregated,0.000000,0.000000,44,49,50,54,60,60,60,60,60,60,60,10,0,37,40.5,20,60,9673.6
1728413636,20,,Aggregated,0.000000,0.000000,41,49,54,55,66,67,73,73,73,73,73,27,0,41,41.77777777777778,20,73,9410.888888888889
1728413637,31,,Aggregated,0.000000,0.000000,77,77,78,78,78,78,78,78,78,78,78,3,0,77,76.33333333333333,74,78,9913.0
1728413638,41,,Aggregated,0.000000,0.000000,48,74,78,79,96,99,110,110,110,110,110,32,0,47,52.0625,2,109,9426.40625
1728413639,51,,Aggregated,0.000000,0.000000,41,60,69,74,94,98,110,120,120,120,120,79,0,41,42.620253164556964,2,1151728413640,61,,Aggre1728413640,61,,Aggregated,0.000000,0.000000,74,74,74,74,74,74,74,74,74,74,74,1,0,74,74.0,74,74,9913.0
1728413641,71,,Aggregated,0.000000,0.000000,25,61,74,82,100,110,120,120,120,120,120,47,0,25,38.5531914893617,1,124,9491.744680851063
1728413642,81,,Aggregated,0.000000,0.000000,27,41,67,83,95,110,110,120,120,120,120,90,0,25,37.46666666666667,1,124,9470.322222222223
1728413643,92,,Aggregated,0.000000,0.000000,80,86,86,90,90,90,90,90,90,90,90,5,0,80,81.8,76,90,11143.6
1728413644,102,,Aggregated,0.000000,0.000000,33,61,82,86,100,110,120,170,170,170,170,73,0,33,41.2191781728413645,111,,A1728413645,112,,11728413645,112,,Aggregated,0.000000,0.000000,35,57,78,83,100,120,130,140,170,170,170,131,0,35,42.30534351145038,1,166,9400.297709923665
1728413646,122,,Aggregated,0.000000,0.000000,89,100,100,100,100,100,100,100,100,100,100,5,0,89,83.8,43,103,9434.4
1728413647,132,,Aggregated,0.000000,0.000000,20,49,65,78,100,110,120,130,130,130,130,66,0,15,36.36363636363637,1,134,9553.59090909091
1728413648,142,,Aggregated,0.000000,0.000000,25,53,66,78,100,110,120,130,140,140,140,138,0,23,37.7536231884058,1,135,9234.188405797102
1728413649,152,,Aggregated,0.000000,01728413650,163,,Aggregated,0.000000,0.017284136517284131728413650,162,,Aggregated,0.000000,0.000000,43,69,91,100,110,140,160,160,160,160,160,76,0,41,48.63157894736842,1,161,9637.934210526315
1728413651,172,,Aggregated,0.000000,0.000000,18,57,72,88,110,130,150,160,160,160,160,170,0,18,41.16470588235294,1,161,9550.841176470589
1728413652,182,,Aggregated,0.000000,0.000000,65,83,89,98,100,100,100,100,100,100,100,10,0,63,69.7,34,105,8359.7
1728413653,193,,Aggregated,0.000000,0.000000,10,51,63,69,96,110,110,120,120,120,120,95,0,10,33.8,1,123,9268.147368421052
1728413654,203,,Aggregated,0.000000,0.000000,10,47,63,73,98,120,140,170,180,180,180,222,0,10,35.9234234234171728413655,214,,Aggrega172841728413655,213,,Aggregated,0.000000,0.000000,94,98,120,120,120,120,121728413655,213,,Aggregated,0.000000,0.000000,90,91,100,100,120,120,120,120,120,120,120,7,0,90,94.28571428571429,85,118,8899.0
1728413656,223,,Aggregated,0.000000,0.000000,42,66,80,85,110,140,180,190,190,190,190,126,0,41,48.65079365079365,1,194,9265.412698412698
1728413657,234,,Aggregated,0.000000,0.000000,15,54,75,82,100,130,160,180,190,190,190,215,0,15,40.55348837209302,1,194,9483.651162790698
