Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,16377,0,10,34.44208340965989,0,274,9947.38401416621,136.22901277865833,0.0,10,32,62,75,100,120,140,160,200,250,270
GET,/cart,25282,0,7,12.325844474329562,0,238,11157.84372280674,210.30359046651034,0.0,7,9,11,13,23,48,89,110,170,230,240
POST,/cart,42028,0,12,17.33703721328638,1,286,16999.957314171505,349.6020607596906,0.0,12,15,17,19,29,54,100,130,190,250,290
POST,/cart/checkout,16913,0,14,18.5815053509135,0,260,6406.244309111335,140.68762857211019,0.0,14,18,21,23,32,50,81,100,170,250,260
POST,/cart/empty,8482,0,11,18.725536430087242,1,291,9923.146074039141,70.55593126876596,0.0,11,14,17,19,34,71,120,150,240,290,290
GET,/product/0PUK6V6EV0,13886,0,6,10.816217773296845,0,222,7539.145182197897,115.50809497737373,0.0,6,8,10,11,20,41,78,100,160,190,220
GET,/product/1YMWWN1N4O,14196,0,6,10.969005353620739,0,212,7585.795153564384,118.08677202209402,0.0,6,8,10,11,21,43,79,100,150,200,210
GET,/product/2ZYFJ3GM2N,14156,0,6,11.03298954506923,0,279,7558.18416219271,117.75403950019462,0.0,6,8,10,12,21,42,79,100,160,270,280
GET,/product/66VCHSJNUP,14115,0,6,11.03634431455898,0,192,7526.148565356004,117.41298866524775,0.0,6,8,10,11,21,43,78,100,160,190,190
GET,/product/6E92ZMYYFZ,14095,0,6,11.008087974459029,0,208,7533.215253636041,117.24662240429805,0.0,6,8,10,12,21,42,80,100,160,210,210
GET,/product/9SIQT8TOJO,13854,0,6,11.038905731196767,0,193,7585.073264039267,115.24190895985423,0.0,6,8,10,11,21,46,77,99,150,190,190
GET,/product/L9ECAV7KIM,14028,0,6,10.872255489021956,0,181,7556.868691189051,116.68929543011657,0.0,6,8,10,11,20,42,77,100,150,180,180
GET,/product/LS4PSXUNUM,14024,0,6,11.174058756417569,0,197,7550.489731888191,116.65602217792663,0.0,6,8,10,11,21,45,83,100,160,190,200
GET,/product/OLJCESPC7Z,14217,0,6,10.969332489273405,0,208,7588.643806710276,118.2614565960912,0.0,6,8,10,11,21,43,79,97,160,200,210
POST,/setCurrency,16801,0,10,17.664008094756266,2,266,9966.972025474674,139.7559775107919,0.0,10,13,16,18,31,68,120,140,210,260,270
,Aggregated,252454,0,8,14.91490727023537,0,291,9808.110610249789,2099.991402089724,0.0,8,11,14,16,30,63,100,120,180,240,290
