Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728414499,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728414500,12,,Aggregated,0.000000,0.000000,56,56,61,61,63,63,63,63,63,63,63,6,0,55,54.0,43,63,9913.0
1728414501,23,,Aggregated,0.000000,0.000000,53,61,64,65,72,88,100,100,100,100,100,31,0,53,50.064516129032256,3,101,9455.967741935483
1728414502,34,,Aggregated,0.000000,0.000000,79,79,79,79,79,79,79,79,79,79,79,1,0,79,79.0,79,79,9913.0
1728414503,46,,Aggregated,0.000000,0.000000,41,51,60,68,79,92,110,110,110,110,110,40,0,39,40.025,2,111,9535.55
1728414504,57,,Aggregated,0.000000,0.000000,39,54,68,73,87,92,100,110,110,110,110,68,0,37,41.455882352941174,2,111,17281171728414505,11728414505,68,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728414506,79,,Aggregated,0.000000,0.000000,43,58,65,100,120,140,150,150,150,150,150,35,0,43,50.22857142857143,1,146,9222.342857142858
1728414507,91,,Aggregated,0.000000,0.000000,52,76,99,110,140,150,160,170,170,170,170,94,0,49,57.691489361702125,1,173,9013.765957446809
1728414508,102,,Aggregated,0.000000,0.000000,99,99,110,110,110,110,110,110,110,110,110,3,0,99,97.66666666666667,88,106,9097.666666666666
1728414509,113,,Aggregated,0.000000,0.000000,51,79,89,100,11721728414510,124,,Aggre1172817284145111728414510,1241728414510,124,,Aggregated1728414510,125,,Aggregated,0.000000,0.000000,38,60,74,85,100,120,130,150,180,180,180,152,0,38,43.75,1,175,9386.026315789473
1728414511,136,,Aggregated,0.000000,0.000000,49,49,100,100,100,100,100,100,100,100,100,3,0,49,65.0,44,102,7978.333333333333
1728414512,147,,Aggregated,0.000000,0.000000,48,65,82,90,100,120,160,170,170,170,170,74,0,44,47.95945945945946,1,173,9485.81081081081
1728414513,159,,Aggregated,0.000000,0.000000,48,69,79,88,100,120,150,170,170,170,170,165,0,48,48.981818181818184,1,173,9561.672727272728
1721728414515,181,,Aggregated1728414515,180,,Aggregated,0.000000,0.001728414515,18172841728414515,1728414515,181,,Agg1728414515,181,,Aggregat1728411728414515,181,,Aggregated,0.000000,0.000000,35,60,83,97,130,130,160,170,170,170,170,91,0,35,46.472527472527474,1,174,9226.54945054945
1728414516,192,,Aggregated,0.000000,0.000000,35,68,95,110,130,160,180,210,230,230,230,192,0,34,51.708333333333336,1,232,9397.296875
1728414517,204,,Aggregated,0.000000,0.000000,120,120,140,140,140,140,140,140,140,140,140,4,0,110,106.5,60,137,9058.5
1728414518,215,,Aggregated,0.000000,0.000000,38,60,86,96,120,150,170,210,240,240,240,125,0,38,51.392,2,236,9180.344
172841728414520,237,,Aggregated,0.000000,0.000000,74,77,86,87,98,98,98,98,98,98,98,10,0,67,691728414520,238,,Aggregated,171728414520,237,1728414520,237,,Aggregated,0.000000,0.000000,130,140,140,140,140,140,140,140,140,140,140,5,0,130,132.2,122,144,8957.2
1728414521,249,,Aggregated,0.000000,0.000000,62,110,120,130,160,210,230,240,240,240,240,100,0,62,73.72,2,238,9303.47
1728414522,260,,Aggregated,0.000000,0.000000,74,100,120,130,170,210,230,230,240,240,240,228,0,74,79.73684210526316,1,238,9304.223684210527
1728414523,271,,Aggregated,0.000000,0.000000,95,110,140,150,180,180,180,180,180,180,180,9,0,95,105.44444444444444,58,1728414525,294,,Aggregated,0.01728414525,293,,Aggregated,0.000000,0.000000,67,94,110,120,140,170,190,220,270,270,270,290,0,66,1728414525,21728414525,294,,Aggregated,0.000000,0.00001728414525,294,,Aggregated,0.000001728414525,294,,Aggregated,0.000000,0.000000,68,100,120,130,160,180,220,240,260,260,260,277,0,68,75.95306859205776,1,264,9411.527075812275
1728414526,305,,Aggregated,0.000000,0.000000,130,130,140,160,190,190,190,190,190,190,190,10,0,120,117.2,52,186,8751.9
1728414527,317,,Aggregated,0.000000,0.000000,73,100,120,130,170,200,220,280,280,280,280,169,0,73,84.12426035502959,5,284,9720.881656804733
1728414528,328,,Aggregated,0.000000,0.000000,66,96,110,120,160,190,220,270,1728414530,340,,Aggregated,0.000000,0.000000,130,160,190,200,250,280,320,360,380,380,380,167,0,1301728414530,340,,Aggr1728414530,340,,Aggregated,0.000000,0.001728414530,31728414530,341728414530,340,,Aggregated,0.0000001728414530,340,,Aggregated,0.000000,0.000000,140,170,180,200,230,270,300,310,340,340,340,174,0,140,141.94252873563218,5,339,9799.965517241379
1728414531,340,,Aggregated,0.000000,0.000000,98,130,150,170,210,240,280,1728414530,6800,,Aggregated,2450.900000,0.000000,52,80,98,110,140,170,200,230,300,380,450,52871,0,52,62.25596262601426,0,452,9507.551266289649
1728414531,6800,,Aggregated,2450.900000,0.000000,52,80,98,110,140,170,200,230,300,380,450,5281728414535,340,,Aggrega1728414535,340,,Aggregated,0.000000,0.000000,13,14,14,23,28,34,31728414535,340,,Aggregated,0.000000,0.000000,10,15,17,19,28,31,31,31,31,31,31,17,0,10,12.823529411764707,2,31,8788.058823529413
1728414536,340,,Aggregated,0.000000,0.000000,13,16,19,21,28,32,43,43,57,57,57,165,0,13,15.193939393939393,2,57,9492.012121212121
1728414537,340,,Aggregated,0.000000,0.000000,13,17,20,22,28,32,39,43,57,57,57,301,0,13,15.13953488372093,1,57,9601.757475083057
1728414538,1728414535,6800,,Aggregated,2875.400000,0.000000,42,73,93,110,140,170,220,240,350,450,560,70779,0,42,59.47580497040082,0,565,9546.167931166025
