Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,11312,0,5,22.900371287128714,1,165,9945.902758132956,94.05659450660417,0.0,5,17,39,50,74,90,100,120,150,160,160
GET,/cart,17636,0,3,6.531242912224994,0,156,11178.16194148333,146.6391531752538,0.0,3,4,5,6,11,24,53,71,110,140,160
POST,/cart,29574,0,6,8.984006221681206,1,207,17003.94884019747,245.90078906809686,0.0,6,7,9,10,15,27,52,72,120,180,210
POST,/cart/checkout,11825,0,6,8.217674418604652,0,144,6406.138097251585,98.32206771928874,0.0,6,8,9,10,15,24,36,49,110,140,140
POST,/cart/empty,5964,0,6,10.19299128101945,2,173,9923.237089201877,49.589244133432395,0.0,6,7,9,10,17,34,68,92,150,170,170
GET,/product/0PUK6V6EV0,9747,0,3,5.806812352518723,0,133,7539.2704421873395,81.04399104100696,0.0,3,4,5,5,10,21,46,62,100,130,130
GET,/product/1YMWWN1N4O,9837,0,3,5.920300904747382,0,145,7586.174341770865,81.79231967481128,0.0,3,4,5,5,10,22,48,65,110,140,140
GET,/product/2ZYFJ3GM2N,9676,0,3,5.975816453079785,0,137,7559.2736668044645,80.45364289656135,0.0,3,4,5,6,10,22,46,67,110,140,140
GET,/product/66VCHSJNUP,9942,0,3,5.841279420639711,0,141,7526.505632669483,82.66536974758297,0.0,3,4,5,5,10,21,45,67,110,140,140
GET,/product/6E92ZMYYFZ,9885,0,3,5.929994941831057,0,133,7533.744764795144,82.19142827950691,0.0,3,4,5,6,10,22,46,67,110,130,130
GET,/product/9SIQT8TOJO,10032,0,3,6.067982456140351,0,140,7584.857854864434,83.41369838138729,0.0,3,4,5,6,10,23,49,65,110,120,140
GET,/product/L9ECAV7KIM,10006,0,3,5.931441135318809,1,141,7556.915950429742,83.19751455384382,0.0,3,4,5,5,10,21,48,66,110,130,140
GET,/product/LS4PSXUNUM,9787,0,3,5.816082558495964,0,124,7551.353428016757,81.37658154492,0.0,3,4,5,5,9,21,48,67,110,120,120
GET,/product/OLJCESPC7Z,9886,0,3,6.028626340279183,0,116,7588.4855351001415,82.19974304210474,0.0,3,4,5,6,10,22,48,66,110,120,120
POST,/setCurrency,11850,0,6,9.616962025316456,1,164,9968.258565400844,98.52993678423438,0.0,6,7,8,9,15,30,64,85,140,160,160
,Aggregated,176959,0,4,8.12588791754022,0,207,9814.498132335739,1471.3720745486357,0.0,4,5,7,8,15,34,64,82,120,160,210
