Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6163,0,3,16.21564173292228,1,143,9946.779165990589,51.34949789729436,0.0,3,9,26,36,54,66,77,83,100,140,140
GET,/cart,9532,0,2,4.556756189676878,0,170,11103.395404951742,79.41966801184648,0.0,2,3,3,3,5,15,41,58,110,170,170
POST,/cart,16064,0,4,5.76929780876494,1,171,17016.073829681274,133.84363690120665,0.0,4,5,5,5,8,14,30,41,79,170,170
POST,/cart/checkout,6427,0,3,4.255329080441886,1,103,6406.351952699549,53.54911942007316,0.0,3,4,4,5,7,10,16,21,46,100,100
POST,/cart/empty,3253,0,4,6.944359053181678,1,166,9923.14079311405,27.10366974848265,0.0,4,5,5,6,8,16,50,74,120,170,170
GET,/product/0PUK6V6EV0,5169,0,2,4.199264848133101,1,159,7538.802669762043,43.0675895880439,0.0,2,2,3,3,5,13,35,49,110,160,160
GET,/product/1YMWWN1N4O,5290,0,2,4.555765595463138,1,176,7585.561058601134,44.07574945265085,0.0,2,2,3,3,5,16,44,58,110,180,180
GET,/product/2ZYFJ3GM2N,5392,0,2,4.1010756676557865,0,134,7558.397440652819,44.92560322281538,0.0,2,2,3,3,5,11,36,52,110,130,130
GET,/product/66VCHSJNUP,5396,0,2,4.44644180874722,0,183,7526.90400296516,44.95893082164537,0.0,2,2,3,3,5,15,40,56,120,180,180
GET,/product/6E92ZMYYFZ,5424,0,2,4.040191740412979,0,147,7534.527839233038,45.19222401345524,0.0,2,2,3,3,5,12,33,48,82,150,150
GET,/product/9SIQT8TOJO,5311,0,2,4.359819243080399,0,165,7585.973639615891,44.250719346508255,0.0,2,2,3,3,5,14,39,53,110,160,160
GET,/product/L9ECAV7KIM,5366,0,2,4.139396198285501,1,126,7556.607528885575,44.708973830420504,0.0,2,2,3,3,5,13,34,49,90,130,130
GET,/product/LS4PSXUNUM,5173,0,2,4.2427991494297315,0,165,7549.503576261357,43.100917186873886,0.0,2,2,3,3,5,13,35,53,110,160,160
GET,/product/OLJCESPC7Z,5292,0,2,4.043083900226757,0,171,7588.693499622071,44.09241325206584,0.0,2,2,3,3,5,12,33,47,100,170,170
POST,/setCurrency,6406,0,4,6.930689978145488,1,166,9966.906025601,53.37414952621575,0.0,4,5,5,6,8,17,46,67,120,170,170
,Aggregated,95658,0,3,5.571138848815572,0,183,9818.010067114094,797.0128622195983,0.0,3,4,4,5,7,22,47,62,110,170,180
