Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10762,0,4,23.26054636684631,1,159,9947.16316669764,89.56758601161417,0.0,4,16,43,53,74,88,100,110,140,150,160
GET,/cart,16618,0,3,6.150078228427007,0,139,11219.966000722108,138.30460363696378,0.0,3,4,5,5,9,24,53,70,110,130,140
POST,/cart,27861,0,5,8.402031513585298,1,214,17016.689386597754,231.8753497369989,0.0,5,7,8,9,13,25,50,67,120,180,210
POST,/cart/checkout,11207,0,5,7.349959846524493,1,136,6406.237351655215,93.27113328676454,0.0,5,7,8,9,13,20,32,43,94,130,140
POST,/cart/empty,5523,0,5,9.727141046532681,2,183,9923.427485062466,45.96559910259664,0.0,5,7,8,9,14,36,73,92,140,180,180
GET,/product/0PUK6V6EV0,9375,0,3,5.5568,1,139,7539.312,78.02417012254998,0.0,3,3,4,5,9,19,47,61,100,140,140
GET,/product/1YMWWN1N4O,9429,0,3,5.835189309576838,0,131,7586.816735602927,78.47358934245585,0.0,3,4,4,5,9,23,49,66,110,130,130
GET,/product/2ZYFJ3GM2N,9279,0,3,5.71667205517836,1,123,7558.659122750297,77.22520262049505,0.0,3,4,4,5,9,22,47,65,100,120,120
GET,/product/66VCHSJNUP,9103,0,3,5.790618477425025,0,115,7526.355487202021,75.76042886672772,0.0,3,3,4,5,9,23,50,65,100,120,120
GET,/product/6E92ZMYYFZ,9439,0,3,5.83981353956987,0,122,7533.959211780909,78.55681512391992,0.0,3,4,4,5,9,24,48,67,110,120,120
GET,/product/9SIQT8TOJO,9331,0,3,5.59897117136427,0,123,7586.265244882649,77.65797668410814,0.0,3,3,4,5,9,21,45,62,110,120,120
GET,/product/L9ECAV7KIM,9366,0,3,5.713431560965193,0,128,7556.43401665599,77.94926691923233,0.0,3,3,4,5,9,22,48,65,100,130,130
GET,/product/LS4PSXUNUM,9325,0,3,5.475603217158177,1,114,7551.478498659518,77.6080412152297,0.0,3,3,4,5,8,20,45,60,100,110,110
GET,/product/OLJCESPC7Z,9369,0,3,5.58544134913011,0,118,7588.061052406873,77.97423465367154,0.0,3,4,4,5,8,21,47,62,98,120,120
POST,/setCurrency,11014,0,5,9.62347920828037,2,172,9967.321590702742,91.6648757045083,0.0,5,6,8,9,14,38,70,87,130,160,170
,Aggregated,167001,0,4,7.819402279028269,0,214,9814.54662546931,1389.8788730278366,0.0,4,5,6,7,13,36,64,80,120,150,210
