Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,20102,0,18,42.73316087951448,0,341,9946.715799422944,168.47897447260527,0.0,18,43,69,83,120,140,170,190,250,320,340
GET,/cart,30788,0,14,21.979375081200466,0,367,11119.627452254124,258.0405266173799,0.0,14,18,23,26,43,76,120,140,230,290,370
POST,/cart,51983,0,23,31.85749187234288,1,407,16995.22216878595,435.6801576962213,0.0,23,28,34,39,58,93,150,180,280,350,410
POST,/cart/checkout,20959,0,29,38.350732382270145,1,435,6406.154730664631,175.66166679789742,0.0,29,36,43,48,68,95,160,200,320,400,440
POST,/cart/empty,10292,0,21,32.284395647104546,1,374,9923.460746210649,86.25935754014792,0.0,21,27,34,39,61,100,160,190,290,370,370
GET,/product/0PUK6V6EV0,17323,0,12,19.415747849679615,0,264,7538.445477111355,145.1876069440325,0.0,12,16,20,23,39,68,110,130,200,240,260
GET,/product/1YMWWN1N4O,17557,0,12,19.182946972717435,0,271,7586.289514153898,147.14880881581587,0.0,12,16,20,23,38,67,110,130,190,250,270
GET,/product/2ZYFJ3GM2N,17011,0,12,19.451531362059843,0,276,7559.731409088237,142.57267111498797,0.0,12,16,20,23,39,67,100,130,220,250,280
GET,/product/66VCHSJNUP,17135,0,12,19.227545958564342,0,266,7526.115027721039,143.61194048294155,0.0,12,16,20,23,38,65,110,130,200,250,270
GET,/product/6E92ZMYYFZ,17622,0,12,19.210872772670527,1,274,7533.85518102372,147.69358711353348,0.0,12,16,20,23,38,66,110,130,200,260,270
GET,/product/9SIQT8TOJO,17226,0,12,19.147915941019388,0,280,7585.61825148032,144.3746300997462,0.0,12,16,19,23,39,65,110,130,190,260,280
GET,/product/L9ECAV7KIM,17184,0,12,19.22957402234637,0,274,7556.376222067039,144.02261950737483,0.0,12,16,20,23,38,65,100,130,220,260,270
GET,/product/LS4PSXUNUM,17292,0,12,19.378730048577378,0,313,7550.750462641684,144.9277896020441,0.0,12,16,20,23,39,66,100,130,200,310,310
GET,/product/OLJCESPC7Z,17331,0,12,19.240147712192027,0,297,7588.767699498009,145.25465658067466,0.0,12,16,20,23,38,64,110,130,210,270,300
POST,/setCurrency,20862,0,20,29.803853897037676,1,396,9967.537005081009,174.84868995361114,0.0,20,25,30,35,57,99,150,180,270,360,400
,Aggregated,310667,0,16,25.591569107758467,0,435,9807.325850508743,2603.763683339014,0.0,16,22,28,33,54,88,130,160,250,340,440
