Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728409313,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728409314,5,,Aggregated,0.000000,0.000000,14,17,17,19,22,22,22,22,22,22,22,10,0,8,11.9,3,22,8749.4
1728409315,9,,Aggregated,0.000000,0.000000,17,22,33,33,58,71,71,71,71,71,71,19,0,17,22.157894736842106,3,71,9123.736842105263
1728409316,13,,Aggregated,0.000000,0.000000,6,6,6,6,6,6,6,6,6,6,6,1,0,6,6.0,6,6,6408.0
1728409317,18,,Aggregated,0.000000,0.000000,33,35,44,44,57,59,59,59,59,59,59,16,0,31,28.9375,2,59,9161.125
1728409318,22,,Aggregated,0.000000,0.000000,32,34,44,48,59,62,70,70,70,70,70,28,0,31,28.678571428571427,1,70,8921728409319,26,,A1728409319,26,,Aggregated,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,1,0,4,4.0,4,4,9913.0
1728409320,30,,Aggregated,0.000000,0.000000,29,54,64,65,74,80,80,80,80,80,80,20,0,20,33.5,2,80,9660.7
1728409321,35,,Aggregated,0.000000,0.000000,19,33,47,58,74,80,84,84,84,84,84,48,0,18,27.5,2,84,9440.375
1728409322,39,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728409323,43,,Aggregated,0.000000,0.000000,4,24,36,36,48,63,65,65,65,65,65,39,0,4,16.94871794871795,2,651728409324,47,,Aggre1728409324,48,,Aggregated,0.000000,0.000000,3,4,24,31,40,63,85,96,96,96,96,72,0,3,14.041666666666666,1,96,9865.986111111111
1728409325,52,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728409326,56,,Aggregated,0.000000,0.000000,4,20,30,32,62,75,80,80,80,80,80,31,0,4,18.129032258064516,2,80,9476.709677419354
1728409327,61,,Aggregated,0.000000,0.000000,4,24,37,43,62,74,80,80,80,80,80,68,0,4,19.955882352941178,2,80,9273.308823529413
1728409328,65,,Aggregated,0.000000,0.000000,N/A,1728409329,69,,Aggregated,0.000000,0.000000,17,26,31728401728409329,69,,Aggregated,0.000000,0.000000,3,30,39,43,69,81,90,90,90,90,90,32,0,3,21.03125,1,90,9419.71875
1728409330,73,,Aggregated,0.000000,0.000000,4,35,44,57,69,86,95,110,110,110,110,66,0,4,24.363636363636363,1,114,9977.80303030303
1728409331,78,,Aggregated,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,2,0,2,3.0,2,4,11811.0
1728409332,82,,Aggregated,0.000000,0.000000,4,32,42,48,63,72,88,88,88,88,88,41,0,4,23.170731707317074,2,88,9675.0
1728409333,86,,Aggregated,0.000000,0.000000,4,20,32,46,61,72,86,88,88,88,88,88,0,41728409334,90,,Aggregated,0.000000,0.0000001728409334,91,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728409335,95,,Aggregated,0.000000,0.000000,11,27,58,59,70,73,85,85,85,85,85,36,0,4,25.305555555555557,1,85,9998.916666666666
1728409336,99,,Aggregated,0.000000,0.000000,4,20,44,57,73,95,110,110,110,110,110,90,0,4,22.711111111111112,1,111,9750.711111111112
1728409337,104,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728409338,108,,Aggregated,0.000000,0.0001728409339,112,,Aggregated,0.000000,0.000000,3,5,18,26,45,68,80,88,88,88,88,112,0,3,11728409339,112,,Aggregated,0.000000,0.000000,4,9,24,29,53,64,81728409339,112,,Aggregated,0.000000,0.000000,3,5,20,34,57,65,77,88,90,90,90,109,0,3,15.522935779816514,1,90,9779.357798165138
1728409340,116,,Aggregated,0.000000,0.000000,3,3,3,3,4,4,4,4,4,4,4,7,0,3,2.7142857142857144,1,4,9834.857142857143
1728409341,120,,Aggregated,0.000000,0.000000,4,5,10,15,32,44,48,50,50,50,50,67,0,4,9.656716417910447,1,50,9995.41791044776
1728409342,124,,Aggregated,0.000000,0.0001728409344,130,,Aggregated,0.000000,0.000000,4,4,6,9,30,46,64,78,78,78,78,61,0,4,10.049180327868852,1,78,961728409344,1728409344,130,,Aggregated,0.000000,0.0000001728409344,13017281728409344,130,,Aggregated,0.000000,0.000000,3,4,5,6,25,38,54,56,56,56,56,63,0,3,7.746031746031746,1,56,9444.57142857143
1728409345,130,,Aggregated,0.000000,0.000000,3,4,5,5,8,26,39,54,56,56,56,118,0,3,5.745762711864407,1,56,9803.296610169491
1728409346,130,,Aggregated,0.000000,0.000000,2,2,3,3,4,4,4,4,4,4,4,6,0,2,2.3333333333333335,1,4,8825.5
1728409347,130,,Aggregated,0.0000001728409349,130,,Aggregated,0.000000,0.000000,2,3,3,4,4,4,4,4,4,4,4,5,0,2,2.6,2,4,10089.2
1728409350,130,,Aggregated,0.0001728409349,130,,Aggregated,0.000000,0.000000,4,4,4,4,4,4,4,4,4,4,4,172841728409349,130,,Aggregated,0.000000,0.000000,2,2,3,3,11,11,11,11,11,11,11,7,0,2,3.2857142857142856,1,11,9872.42857142857
1728409350,130,,Aggregated,0.000000,0.000000,3,3,4,4,5,6,7,11,11,11,11,71,0,3,3.0422535211267605,1,11,9768.901408450703
1728409352,130,,Aggregated,0.000000,0.000000,3,4,4,4,6,6,7,10,11,11,11,107,0,3,3.196261682242991,11728409355,130,,Aggregated,0.000000,0.000000,3,3,4,4,6,7,9,9,10,10,10,1728409355,130,,Aggregated,0.000000,1728409355,130,,Aggregated,5.1721728409355,130,,Aggregated,0.001728409355,130,,Aggregated,0.0001728409355,130,,Aggregated,7.000000,0.000000,3,3,4,4,5,8,9,11,13,13,13,112,0,3,3.1607142857142856,1,13,9079.0
1728409356,130,,Aggregated,0.000000,0.000000,2,2,3,3,4,4,4,4,4,4,4,6,0,2,2.3333333333333335,1,4,9363.0
1728409357,130,,Aggregated,0.000000,0.000000,3,4,4,4,6,6,9,11,11,11,11,67,0,3,3.298507462686567,1,11,9463.029850746268
1728409358,130,,Aggregated,5.000000,0.01728409360,130,,Aggregated,0.000000,0.000000,3,3,4,4,5,6,8,8,8,8,8,71,0,3,3.0422535211267605,1,8,91728409360,130,,Aggregated,0.000000,0.000000,3,31728409360,130,,Aggregated,0.000000,0.000000,2,3,4,4,5,6,15,21,21,21,21,88,0,2,3.159090909090909,1,21,9606.443181818182
1728409361,130,,Aggregated,11.000000,0.000000,3,3,4,4,5,7,15,19,21,21,21,143,0,3,3.2797202797202796,1,21,9877.293706293707
1728409362,130,,Aggregated,0.000000,0.000000,3,4,4,5,5,5,5,5,5,5,5,5,0,3,3.4,2,5,11474.0
1728409363,130,,Aggregated,0.000000,0.000000,3,4,5,5,7,9,13,20,20,20,20,61,0,3,3.9344262295081966,1,20,9933.1728409365,130,,Aggregated,0.000000,0.000000,3,3,4,4,5,5,5,5,5,5,5,6,0,3,3.1666666666666665,2,5,10798.666661728409365,130,,Aggregated,0.000000,0.000000,2,3,4,4,4,41728409365,130,,Aggregated,0.000000,0.000000,3,4,5,5,5,5,5,5,5,5,5,8,0,2,3.0,1,5,9296.5
1728409366,130,,Aggregated,0.000000,0.000000,3,4,4,5,6,8,8,10,10,10,10,57,0,3,3.4035087719298245,1,10,10285.105263157895
1728409367,130,,Aggregated,6.000000,0.000000,3,4,4,5,6,8,10,12,17,17,17,125,0,3,3.48,1,17,10359.08
