Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728411412,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728411413,7,,Aggregated,0.000000,0.000000,20,21,34,36,37,38,38,38,38,38,38,14,0,19,21.785714285714285,5,38,9229.92857142857
1728411414,14,,Aggregated,0.000000,0.000000,21,33,36,38,52,56,57,57,57,57,57,29,0,21,25.82758620689655,2,57,9307.689655172413
1728411415,21,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728411416,29,,Aggregated,0.000000,0.000000,27,39,42,42,48,59,91,91,91,91,91,32,0,27,30.9375,2,91,9153.53125
1728411417,36,,Aggregated,0.000000,0.000000,27,39,42,42,481728411418,43,,Aggregated,0.000000,0.001728411418,431728411418,43,,Ag11728411418,43,,Aggregated,01728411418,43,,Aggregated,0.000000,0.000000,84,84,84,84,84,84,84,84,84,84,84,1,0,84,84.0,84,84,9913.0
1728411419,51,,Aggregated,0.000000,0.000000,26,38,41,49,56,59,84,84,84,84,84,45,0,26,26.533333333333335,2,84,9479.044444444444
1728411420,58,,Aggregated,0.000000,0.000000,25,40,44,49,56,61,67,84,84,84,84,77,0,25,26.61038961038961,1,84,9481.753246753247
1728411421,65,,Aggregated,0.000000,0.000000,77,77,84,84,84,84,84,84,84,84,84,3,0,77,79.33333333333333,77,84,8308.333333333331728411423,78,,Aggregated,0.000001728411423,79,,Aggregated,0.017284114231728411423,79,,Aggregated,0.000000,0.000000,31,57,80,83,97,110,120,120,120,120,120,88,0,30,39.13636363636363,1,124,9238.306818181818
1728411424,86,,Aggregated,0.000000,0.000000,95,99,99,110,110,110,110,110,110,110,110,5,0,95,82.8,19,107,8944.4
1728411425,93,,Aggregated,0.000000,0.000000,34,44,61,68,91,99,110,120,120,120,120,60,0,33,35.333333333333336,2,119,9618.2
1728411426,100,,Aggregated,0.000000,0.000000,9,34,44,52,78,82,99,110,120,120,120,127,0,9,26.125984251968504,1,119,9725.07874015748
1728411427,107,,Aggregated,0.000000,0.000000,110,110,110,110,111728411428,115,,Aggregated,0.000000,0.0000172841717284111728411428,114,,Aggregated,0.000000,0.000000,14,53,72,77,100,120,140,140,140,140,140,66,0,10,38.015151515151516,1,145,9643.333333333334
1728411429,122,,Aggregated,0.000000,0.000000,14,47,61,71,85,100,140,140,140,140,140,126,0,14,33.857142857142854,1,145,9365.087301587302
1728411430,129,,Aggregated,0.000000,0.000000,71,71,100,100,110,110,110,110,110,110,110,6,0,58,70.5,35,113,7910.5
1728411431,136,,Aggregated,0.000000,0.000000,12,55,69,75,100,110,130,130,130,130,130,64,0,7,35.640625,1,133,8742.109375
1728411432,143,,Aggregated,0.000000,0.000000,11,44,58,71,91,120,131728411431728411433,151,,Aggregated,0.000000,0.000000,57,64,70,70,73,81728411433,150,,Aggregated,0.001728411433,150,,Aggregated,0.000000,0.000000,94,94,100,100,100,100,100,100,100,100,100,4,0,77,72.0,16,101,11828.75
1728411434,157,,Aggregated,0.000000,0.000000,6,34,65,77,100,120,140,230,230,230,230,72,0,5,34.236111111111114,1,232,9144.069444444445
1728411435,164,,Aggregated,0.000000,0.000000,7,46,71,83,100,120,140,150,230,230,230,149,0,7,35.711409395973156,1,232,9349.154362416108
1728411436,171,,Aggregated,0.000000,0.000000,58,63,72,84,100,230,230,230,230,230,230,13,0,58,70.0,27,229,8280.23076923077
