Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1728413512,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728413513,10,,Aggregated,0.000000,0.000000,35,41,42,58,67,67,67,67,67,67,67,10,0,33,35.6,7,67,9098.7
1728413514,20,,Aggregated,0.000000,0.000000,40,51,58,61,72,85,93,93,93,93,93,34,0,35,40.0,4,93,9609.14705882353
1728413515,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1728413516,40,,Aggregated,0.000000,0.000000,63,79,92,97,100,110,120,120,120,120,120,30,0,56,59.0,2,118,9198.566666666668
1728413517,50,,Aggregated,0.000000,0.000000,46,68,83,92,100,120,140,170,170,170,170,70,0,46,51.0,1,167,9227.171428571428
1728413518,60,,Aggregated,0.000000,0.000000,69,71,74,74,77,77,77,77,77,77,77,8,0,36,50.125,19,77,8725.375
1728413519,70,,Aggregated,0.000000,0.000000,29,37,54,61,70,74,78,78,78,78,78,48,0,28,30.708333333333332,2,78,9175.958333333334
1728413520,80,,Aggregated,0.000000,0.000000,33,45,61,63,71,77,100,110,110,110,110,95,0,33,34.37894736842105,1,108,9069.452631578948
1728413521,90,,Aggregated,0.000000,0.000000,76,77,77,83,83,83,83,83,83,83,83,5,0,76,75.4,70,83,8942.2
1728413522,100,,Aggregated,0.000000,0.000000,37,76,86,89,110,140,160,160,160,160,160,50,0,35,41728413522,1172841351728413523,110,,Aggregated,0.000000,0.000000,26,64,76,81,97,120,140,150,160,160,160,128,0,25,41.1015625,1,163,9501.328125
1728413524,120,,Aggregated,0.000000,0.000000,74,74,75,75,75,75,75,75,75,75,75,4,0,69,57.5,12,75,9315.75
1728413525,130,,Aggregated,0.000000,0.000000,22,47,65,72,96,120,150,160,160,160,160,76,0,18,36.0,1,155,9330.421052631578
1728413526,140,,Aggregated,0.000000,0.000000,12,47,64,69,88,110,130,150,160,160,160,152,0,10,33.98684210526316,1,155,9344.394736842105
1728413527,150,,Aggregated,0.000000,0.000000,84,84,84,84,84,84,84,84,84,84,84,4,0,61,68.25,44,84,9312.0
1728413528,160,,Aggregated,0.000000,0.000000,32,63,76,89,130,140,140,140,140,140,140,87,0,32,45.49425287356322,1,144,9584.436781609196
1728413529,170,,Aggregated,0.000000,0.000000,23,55,71,84,110,130,140,160,180,180,180,192,0,22,41.4375,1,176,9392.484375
1728413530,180,,Aggregated,0.000000,0.000000,90,90,95,95,96,96,96,96,96,96,96,6,0,72,81.33333333333333,65,96,10562.833333333334
1728413531,190,,Aggregated,0.000000,0.000000,30,72,82,94,110,140,180,200,200,200,200,90,0,29,46.81111111111111,1,196,9452.377777777778
1728413532,200,,Aggregated,0.000000,0.000000,21,62,79,90,110,140,180,200,230,230,230,200,0,21,43.68,1,227,9502.95
1728413533,210,,Aggregated,0.000000,0.000000,67,81,83,83,85,93,93,93,93,93,93,11,0,67,66.54545454545455,28,93,8608.727272727272
1728413534,220,,Aggregated,0.000000,0.000000,37,63,81,87,110,140,160,160,160,160,160,96,0,37,47.8125,2,158,9340.90625
1728413535,230,,Aggregated,0.000000,0.000000,28,60,78,89,120,140,160,160,180,180,180,229,0,28,45.10480349344978,1,184,9504.707423580787
1728413536,240,,Aggregated,0.000000,0.000000,82,89,98,98,100,100,100,100,100,100,100,8,0,75,70.25,18,100,8730.5
1728413537,250,,Aggregated,0.000000,0.000000,22,65,81,94,120,150,160,170,190,190,190,132,0,22,47.121212121212125,1,194,9313.94696969697
1728413538,260,,Aggregated,0.00001728413538,21728413538,260,,Aggregated,0.000000,0.000000,51,81,100,110,130,150,180,180,210,210,210,245,0,51,60.20816326530612,1,207,9215.85306122449
1728413539,270,,Aggregated,0.000000,0.000000,79,84,86,86,94,95,95,95,95,95,95,11,0,79,77.27272727272727,55,95,9056.636363636364
1728413540,280,,Aggregated,0.000000,0.000000,73,95,110,120,140,150,170,170,230,230,230,150,0,70,72.14666666666666,2,226,9644.68
1728413541,290,,Aggregated,0.000000,0.000000,70,94,110,120,150,160,170,220,230,230,230,259,0,70,72.78378378378379,2,226,9836.104247104247
1728413542,300,,Aggregated,0.000000,0.000000,75,77,77,81,81,81,81728411728413543,300,,Aggregated,0.000000,0.000000,751728413543,300,,Aggregated,0.000000,0.000000,69,95,110,120,170,200,240,260,280,280,280,161,0,69,78.24223602484471,1,1728413543,300,,Aggregated,0.000000,0.000000,73,100,120,140,160,170,190,270,290,290,290,158,0,70,79.44303797468355,3,286,9606.54430379747
1728413544,300,,Aggregated,0.000000,0.000000,17,43,84,95,150,160,180,210,290,290,290,296,0,16,47.023648648648646,2,286,9723.75
1728413545,300,,Aggregated,0.000000,0.000000,11,13,15,161728413543,6000,,Aggregated,2257.200000,0.000000,36,63,80,91,120,140,170,190,260,300,330,47109,0,36,48.85488972383197,0,327,9527.016599800463
1728413544,6017281728413548,300,,Aggregated,0.000000,0.000000,14,16,20,21,25,38,38,38,381728413548,300,,Aggregated,0.000000,0.000000,11,15,16,16,22,40,41,41,41,41,41,32,0,11,12.59375,2,41,9908.15625
1728413549,300,,Aggregated,0.000000,0.000000,11,15,18,20,26,31,33,40,41,41,41,170,0,10,12.970588235294118,2,41,9683.929411764706
1728413550,300,,Aggregated,8.000000,0.000000,11,15,18,20,25,28,33,34,41,41,41,309,0,11,13.155339805825243,1,41,9647.197411003237
1728413551,300,,Aggregated,0.000000,0.000000,9,11,12,14,18,20,25,25,25,25,25,41,0,9,9.804878048780488,1,25,9709.1728413548,6000,,Aggregated,2637.600000,0.000000,21,51,70,831728413553,300,,Aggregated,0.000000,0.000000,12,17,20,22,32,40,48,56,62,62,62,272,0,12,15.672794117647058,1,62,9725.422794117647
1728413554,300,,Aggregated,0.000000,0.000000,10,14,15,16,30,31,31,31,31,31,31,14,0,10,12.714285714285714,1,31,10951.285714285714
1728413555,300,,Aggregated,0.000000,0.000000,10,13,16,17,24,31,37,39,55,55,55,154,0,10,12.363636363636363,1,55,9900.66883116883
1728413556,300,,Aggregated,0.000000,0.000000,10,13,15,17,23,30,38,41,55,55,55,282,0,10,12.085106382978724,1,55,9890.588652482269
1728413557,300,,Aggregated,0.000000,0.000000,11,12,13,15,19,22,28,28,28,28,28,30,0,10,11.333333333333334,1728413558,3001728413558,300,,Aggregated,0.000000,0.000000,11,14,18,20,26,32,35,40,1728413558,300,,Aggregated,0.000000,0.0001728413558,300,,Aggregated,0.000000,0.000000,12,18,20,23,27,34,46,57,59,59,59,152,0,12,15.388157894736842,3,59,9878.092105263158
1728413559,300,,Aggregated,0.000000,0.000000,11,14,19,20,26,31,44,47,59,59,59,272,0,11,13.345588235294118,1,59,9796.136029411764
1728413560,300,,Aggregated,0.000000,0.000000,13,16,22,27,34,40,41,41,41,41,41,30,0,13,15.933333333333334,2,41,11019.1
1728413561,300,,Aggregated,0.000000,0.000000,12,15,18,21,26,32,40,41,48,48,48,165,0,12,13.436363636363636,1,48,10093.721212121212
1728413563,300,,Aggregated,0.000000,0.000000,9,12,15,15,18,22,22,22,22,22,22,12,0,6,9.75,3,22,9050.166666666666
1728413564,300,,Aggregated,0.000000,0.000000,9,11,14,15,22,26,45,47,52,52,52,159,0,9,11.069182389937106,1,52,9785.603773584906
1728413565,300,,Aggregated,0.000000,0.000000,9,12,14,15,19,24,32,47,52,52,52,291,0,9,10.628865979381443,0,52,9753.90378006873
1728413566,300,,Aggregated,0.000000,0.000000,8,9,11,14,19,23,28,28,28,28,28,36,0,7,8.777777777777779,2,28,9374.972222222223
